subject,trial,repeat,choice,rt,item_value_0,gaze_0,stimulus_0,item_value_1,gaze_1,stimulus_1,item_value_2,gaze_2,stimulus_2,item_value_3,gaze_3,stimulus_3,item_value_4,gaze_4,stimulus_4,item_value_5,gaze_5,stimulus_5,item_value_6,gaze_6,stimulus_6,item_value_7,gaze_7,stimulus_7,item_value_8,gaze_8,stimulus_8,setsize,rt_choice_indication,best_chosen,best_seen_chosen,longest_chosen,fixation_count,refixation_count,seen_items_count,fixation_onset_0,gaze_corrected_0,fixation_onset_1,gaze_corrected_1,fixation_onset_2,gaze_corrected_2,fixation_onset_3,gaze_corrected_3,fixation_onset_4,gaze_corrected_4,fixation_onset_5,gaze_corrected_5,fixation_onset_6,gaze_corrected_6,fixation_onset_7,gaze_corrected_7,fixation_onset_8,gaze_corrected_8,v,alpha,gamma,zeta,tau
29.0,151.0,0.0,5.0,6426.0,-3.0,0.13264558021812142,nr120.png,-3.0,0.16125541124555934,nr114.png,-2.0,0.0,nr63.png,-3.0,0.0,nr90.png,0.0,0.2821969696797289,nr96.png,3.0,0.1443496020020733,nr55.png,-3.0,0.0,nr15.png,-3.0,0.0,nr111.png,-2.0,0.0897308336769645,nr109.png,9,1230.538724,1.0,1.0,0.0,5.0,0.0,5.0,861.0,0.3013592694623496,565.0,0.2548993908712425,1537.932886,0.0,1537.932886,0.0,0.0,0.2821969696797289,1135.0,0.5509602410561246,1537.932886,0.0,1537.932886,0.0,1399.0,0.9932853478621322,8e-08,3.249e-05,0.6,0.27,2.52
29.0,153.0,0.0,7.0,2797.0,-1.0,0.0,nr50.png,-1.0,0.0,nr99.png,0.0,0.0,nr125.png,-1.0,0.0,nr52.png,-3.0,0.3499914863308962,nr19.png,-1.0,0.16994778903567556,nr98.png,2.0,0.0,nr18.png,3.0,0.1792023716069252,nr10.png,-3.0,0.08749787158272405,nr54.png,9,1140.085576,1.0,1.0,0.0,4.0,0.0,4.0,1188.6003409999996,0.0,1188.6003409999996,0.0,1188.6003409999996,0.0,1188.6003409999996,0.0,0.0,0.3499914863308962,595.0,0.3402963004699488,1188.6003409999996,0.0,975.0,0.9971894192809372,835.0,0.29411736342188666,8e-08,3.249e-05,0.6,0.27,2.52
29.0,158.0,0.0,1.0,4494.0,-1.0,0.08031304904556774,nr7.png,0.0,0.13076094417469322,nr83.png,-3.0,0.06901272053664365,nr114.png,-3.0,0.09847429129205293,nr120.png,-2.0,0.1856482540751817,nr63.png,-3.0,0.039147566620201364,nr106.png,-1.0,0.05165864461222448,nr58.png,-1.0,0.03712965081503634,nr87.png,-3.0,0.06820555421457764,nr62.png,9,1292.393597,1.0,1.0,0.0,14.0,5.0,9.0,818.0,0.09619083926083097,2178.0,0.2332942467664027,2450.0,0.1364938091706275,648.0,0.11328792767894627,0.0,0.1856482540751817,1066.0,0.04987648955059456,1534.0,0.07481862011992609,1304.0,0.05038875823846098,2856.0,0.16098241988864068,8e-08,3.249e-05,0.6,0.27,2.52
29.0,162.0,0.0,6.0,4762.0,0.0,0.09399762597507004,nr75.png,-3.0,0.1044418066389667,nr95.png,1.0,0.0,nr56.png,-3.0,0.13113249055781373,nr112.png,0.0,0.10560227115717744,nr125.png,-3.0,0.0,nr15.png,3.0,0.11140459374823114,nr10.png,-3.0,0.11488598730286335,nr28.png,-1.0,0.04003602587827057,nr98.png,9,1361.991277,1.0,1.0,0.0,7.0,0.0,7.0,700.0,0.15828848608516505,474.0,0.14406364362972635,1723.4477819999993,0.0,904.0,0.2757954868684971,0.0,0.10560227115717744,1723.4477819999993,0.0,1172.0,0.34817439885903845,1410.0,0.631684163584224,1654.0,0.9935522490840709,8e-08,3.249e-05,0.6,0.27,2.52
29.0,163.0,0.0,3.0,7117.0,-3.0,0.08011674309476438,nr45.png,-3.0,0.151667545103925,nr95.png,-3.0,0.05341116206317624,nr57.png,1.0,0.12748135850927916,nr56.png,-3.0,0.09724862526597183,nr94.png,-2.0,0.05844995093706079,nr74.png,0.0,0.040814189878464864,nr96.png,-3.0,0.11589214409934467,nr19.png,0.0,0.07457407533349136,nr83.png,9,1573.3760510000004,0.0,0.0,0.0,14.0,5.0,9.0,657.0,0.09600846961358203,285.0,0.16340012180311936,2227.0,0.1216846821795274,911.0,0.16545638373858298,0.0,0.09724862526597183,1945.0,0.1146127400024122,1193.0,0.05835298105821171,1399.0,0.17897385712527875,2857.0,0.26613732193097944,8e-08,3.249e-05,0.6,0.27,2.52
29.0,167.0,0.0,1.0,618.0,1.0,0.0,nr56.png,2.0,0.17593169883625032,nr4.png,-3.0,0.0,nr111.png,-3.0,0.0,nr15.png,-3.0,0.16139188901507262,nr94.png,-3.0,0.0,nr12.png,-3.0,0.0,nr62.png,3.0,0.1875635466931925,nr55.png,0.0,0.10468663071247954,nr75.png,9,1359.1377690000004,1.0,1.0,1.0,5.0,1.0,4.0,1375.53381,0.0,192.0,0.20447240117289084,1375.53381,0.0,1375.53381,0.0,0.0,0.16139188901507262,1375.53381,0.0,1375.53381,0.0,666.0,0.3636190359977348,974.0,0.3586248440697932,8e-08,3.249e-05,0.6,0.27,2.52
29.0,170.0,0.0,3.0,2990.0,-2.0,0.10314099707062184,nr109.png,-3.0,0.13397696526699332,nr54.png,-3.0,0.0,nr81.png,2.0,0.13397696526699332,nr39.png,-2.0,0.19033235541898252,nr91.png,-3.0,0.0,nr90.png,-3.0,0.10101437857432036,nr19.png,-3.0,0.1307870375225411,nr46.png,-3.0,0.0196712210907887,nr106.png,9,1315.973292,1.0,1.0,0.0,7.0,0.0,7.0,781.0,0.17637640810003127,479.0,0.1797534364482692,1880.920347,0.0,1019.0,0.2923704039208625,0.0,0.19033235541898252,1880.920347,0.0,1313.0,0.33455395814512,1553.0,0.7501821776249828,1843.0,0.9757294678764412,8e-08,3.249e-05,0.6,0.27,2.52
29.0,186.0,0.0,3.0,3364.0,0.0,0.0,nr1.png,0.0,0.0,nr53.png,2.0,0.0,nr51.png,3.0,0.31663600917087864,nr10.png,-1.0,0.3970357481766503,nr7.png,-3.0,0.0,nr15.png,-3.0,0.0,nr95.png,-3.0,0.0,nr90.png,2.0,0.0,nr93.png,9,2025.718141,1.0,1.0,0.0,2.0,0.0,2.0,1007.465957,0.0,1007.465957,0.0,1007.465957,0.0,688.0,0.9985414502240688,0.0,0.3970357481766503,1007.465957,0.0,1007.465957,0.0,1007.465957,0.0,1007.465957,0.0,8e-08,3.249e-05,0.6,0.27,2.52
29.0,187.0,0.0,1.0,3067.0,-3.0,0.05259951188919401,nr94.png,2.0,0.21525338711577854,nr80.png,-2.0,0.06190557937728217,nr63.png,-1.0,0.11774198430581123,nr89.png,-3.0,0.1460647983999926,nr2.png,-3.0,0.05664562818836277,nr62.png,-3.0,0.03075048387368265,nr112.png,0.0,0.0967021795501336,nr85.png,-3.0,0.035605823432685174,nr95.png,9,1412.090789,1.0,1.0,1.0,14.0,5.0,9.0,1261.0,0.0706135734444549,595.0,0.24470955597478894,2699.0,0.13636292847961054,921.0,0.14470370819157216,0.0,0.1460647983999926,1591.0,0.08353192927701547,2389.0,0.05951421562995385,2149.0,0.17108017433323164,1931.0,0.05843270893671103,8e-08,3.249e-05,0.6,0.27,2.52
29.0,192.0,0.0,4.0,253.0,-1.0,0.09211969955653898,nr58.png,1.0,0.061566282995392636,nr30.png,-3.0,0.06202573286849258,nr95.png,-3.0,0.11715971764048598,nr8.png,0.0,0.14518615989958264,nr79.png,-1.0,0.05191783566029379,nr89.png,2.0,0.07994427791939042,nr80.png,0.0,0.10245732170128774,nr1.png,-3.0,0.08591712626968973,nr111.png,9,1595.3020259999996,1.0,1.0,0.0,16.0,7.0,9.0,586.0,0.10644985229751168,4006.0,0.7722630766038864,1960.0,0.11282757606250145,806.0,0.14378218183540492,0.0,0.14518615989958264,1684.0,0.08467489336958117,1050.0,0.10535774403638838,1252.0,0.14382308857180448,1502.0,0.1311805690009793,8e-08,3.249e-05,0.6,0.27,2.52
29.0,195.0,0.0,4.0,409.0,2.0,0.1025027149745756,nr39.png,1.0,0.15105663259411142,nr65.png,-1.0,0.0,nr60.png,-3.0,0.11545042633978515,nr114.png,-2.0,0.22550597294406635,nr113.png,2.0,0.03452723030722546,nr93.png,1.0,0.0787652441383581,nr56.png,0.0,0.09279193145066844,nr97.png,0.0,0.0,nr21.png,9,1579.162625,1.0,1.0,0.0,7.0,0.0,7.0,883.0,0.19575329928354426,559.0,0.21628144486284714,1853.609439,0.0,1115.0,0.28973363824016873,0.0,0.22550597294406635,1789.0,0.9905673380014944,1375.0,0.305050398306081,1565.0,0.5959611043767697,1853.609439,0.0,8e-08,3.249e-05,0.6,0.27,2.52
29.0,198.0,0.0,3.0,5370.0,-2.0,0.09275947303866668,nr109.png,-2.0,0.07710936862441008,nr29.png,-2.0,0.07547914941459169,nr14.png,0.0,0.13693841362474518,nr125.png,-2.0,0.1436223123850006,nr63.png,-3.0,0.05265608047713416,nr81.png,-3.0,0.1118330377935419,nr62.png,-3.0,0.09112925382884828,nr121.png,1.0,0.06390459302488108,nr56.png,9,1593.162617,1.0,1.0,0.0,31.0,22.0,9.0,720.0,0.0985427385946932,534.0,0.08061843540341615,2274.0,0.09265291635052424,934.0,0.14822279865235355,0.0,0.1436223123850006,1984.0,0.06281426118903252,1190.0,0.12384584210993516,1470.0,0.10353492348334596,1714.0,0.0742825990646302,8e-08,3.249e-05,0.6,0.27,2.52
29.0,200.0,0.0,7.0,1921.0,-3.0,0.10485135305849727,nr107.png,-3.0,0.13194777014103026,nr31.png,-3.0,0.0,nr114.png,-1.0,0.10720756323958708,nr99.png,1.0,0.12959155995994046,nr56.png,0.0,0.0,nr125.png,2.0,0.0,nr80.png,3.0,0.2426896486522521,nr41.png,1.0,0.07480967324960199,nr65.png,9,1255.376272,1.0,1.0,1.0,7.0,1.0,6.0,864.0,0.21352106015375166,198.0,0.14936904040075855,1697.641421,0.0,636.0,0.1714326479731427,0.0,0.12959155995994046,1697.641421,0.0,1697.641421,0.0,1102.0,0.6916913187607213,1570.0,0.9949748209086452,8e-08,3.249e-05,0.6,0.27,2.52
