setsize,subject,trial,rt,rt_choice_indication,choice,best_chosen,best_seen_chosen,longest_chosen,fixation_count,refixation_count,seen_items_count,item_value_0,fixation_onset_0,gaze_0,stimulus_0,item_value_1,fixation_onset_1,gaze_1,stimulus_1,item_value_2,fixation_onset_2,gaze_2,stimulus_2,item_value_3,fixation_onset_3,gaze_3,stimulus_3,item_value_4,fixation_onset_4,gaze_4,stimulus_4,item_value_5,fixation_onset_5,gaze_5,stimulus_5,item_value_6,fixation_onset_6,gaze_6,stimulus_6,item_value_7,fixation_onset_7,gaze_7,stimulus_7,item_value_8,fixation_onset_8,gaze_8,stimulus_8,item_value_9,fixation_onset_9,gaze_9,stimulus_9,item_value_10,fixation_onset_10,gaze_10,stimulus_10,item_value_11,fixation_onset_11,gaze_11,stimulus_11,item_value_12,fixation_onset_12,gaze_12,stimulus_12,item_value_13,fixation_onset_13,gaze_13,stimulus_13,item_value_14,fixation_onset_14,gaze_14,stimulus_14,item_value_15,fixation_onset_15,gaze_15,stimulus_15
16,3,31,7996.86418,1308.685949,2,0.0,0.0,0.0,28.0,12.0,16.0,1.0,6619.0,0.01800705836171898,nr75.png,-1.0,3241.0,0.04026578328106605,nr94.png,1.0,2021.0,0.06777656688924782,nr9.png,1.0,7487.0,0.030762058034603256,nr88.png,-1.0,749.0,0.06027362590519825,nr20.png,0.0,629.0,0.040515881313867706,nr2.png,-1.0,3635.0,0.05364602803595446,nr39.png,1.0,1813.0,0.07552960590609906,nr41.png,-1.0,993.0,0.034513528526628034,nr96.png,-3.0,6077.0,0.02125833278814046,nr92.png,2.0,441.0,0.05152019475714041,nr60.png,1.0,1607.0,0.05827284164278504,nr18.png,1.0,1167.0,0.058773037708388334,nr46.png,-1.0,5375.0,0.02350921508335533,nr95.png,-1.0,2843.0,0.03701450885464457,nr120.png,-3.0,2585.0,0.08553352721816515,nr42.png
16,3,34,3808.460907,1442.4476780000002,13,1.0,1.0,0.0,12.0,3.0,9.0,-3.0,3808.460907,0.0,nr113.png,1.0,2663.0,0.04621289394792257,nr29.png,0.0,3808.460907,0.0,nr76.png,2.0,1929.0,0.0997778392057419,nr21.png,-3.0,3808.460907,0.0,nr52.png,-3.0,537.0,0.17592408491538705,nr125.png,-2.0,3808.460907,0.0,nr100.png,-1.0,3203.0,0.0451626009036516,nr90.png,-3.0,3808.460907,0.0,nr112.png,-2.0,791.0,0.07404565962110321,nr79.png,1.0,1737.0,0.03623511002734837,nr18.png,1.0,3685.0,0.031508791328129025,nr9.png,-2.0,3808.460907,0.0,nr99.png,3.0,1135.0,0.09872754616147096,nr87.png,3.0,3808.460907,0.0,nr56.png,-1.0,3429.0,0.059341557001309664,nr20.png
16,3,36,7698.233386,1576.223844,2,1.0,1.0,0.0,24.0,9.0,15.0,-1.0,2772.0,0.029357384826888124,nr53.png,-2.0,2484.0,0.07586156079160472,nr106.png,1.0,5664.0,0.04988157421913735,nr62.png,1.0,860.0,0.12678233447364076,nr121.png,1.0,4230.0,0.050401173950586686,nr58.png,-1.0,2236.0,0.05767557019087756,nr95.png,-1.0,4070.0,0.014288992614857053,nr94.png,1.0,3848.0,0.023122188049495958,nr49.png,-3.0,1724.0,0.06988616387993722,nr52.png,-1.0,7698.233386,0.0,nr109.png,1.0,422.0,0.07975855877747481,nr7.png,0.0,3280.0,0.0345533821413816,nr4.png,1.0,2038.0,0.018445790466451832,nr44.png,-1.0,670.0,0.06157256817674767,nr90.png,1.0,6736.0,0.033254382812758235,nr83.png,1.0,3586.0,0.047023775696165934,nr75.png
16,3,40,3250.96248,1153.107574,6,1.0,1.0,0.0,11.0,0.0,11.0,-2.0,3250.96248,0.0,nr45.png,1.0,3250.96248,0.0,nr88.png,-1.0,3250.96248,0.0,nr96.png,1.0,1075.0,0.0799763151988146,nr121.png,-1.0,1423.0,0.10704522188149032,nr53.png,-1.0,411.0,0.050446598817713816,nr3.png,3.0,621.0,0.06767226670668927,nr55.png,-2.0,887.0,0.046755384270076215,nr15.png,1.0,3250.96248,0.0,nr30.png,-3.0,2305.0,0.014764858190550387,nr111.png,-3.0,2707.0,0.06275064730983915,nr27.png,-1.0,2953.0,0.055983420639170216,nr91.png,2.0,2403.0,0.06644186185747675,nr21.png,-1.0,2063.0,0.06398105215905167,nr124.png,3.0,3250.96248,0.0,nr31.png,1.0,3179.0,0.021839686073522446,nr41.png
16,3,43,2418.927585000001,1367.634232,6,1.0,1.0,1.0,8.0,0.0,8.0,-1.0,2418.927585000001,0.0,nr3.png,1.0,2418.927585000001,0.0,nr9.png,-3.0,1132.0,0.05043557349816241,nr27.png,-1.0,922.0,0.07027907782530828,nr95.png,1.0,1484.0,0.04630151009667369,nr83.png,1.0,2418.927585000001,0.0,nr75.png,3.0,526.0,0.13477046688853234,nr55.png,-1.0,2418.927585000001,0.0,nr20.png,-1.0,2418.927585000001,0.0,nr94.png,-3.0,2108.0,0.06779863978441504,nr12.png,-3.0,2326.0,0.03803338329369625,nr113.png,0.0,2418.927585000001,0.0,nr4.png,-2.0,1644.0,0.05870370030113985,nr106.png,-3.0,1812.0,0.10583202307811128,nr125.png,1.0,2418.927585000001,0.0,nr18.png,1.0,2418.927585000001,0.0,nr58.png
16,3,44,3156.020438,1459.279733,13,1.0,1.0,1.0,11.0,0.0,11.0,-2.0,1138.0,0.07414400654144307,nr8.png,2.0,3156.020438,0.0,nr60.png,-2.0,1444.0,0.049429337694295375,nr102.png,2.0,1642.0,0.05386530389762958,nr65.png,1.0,870.0,0.07097545925334721,nr121.png,-2.0,3156.020438,0.0,nr45.png,-1.0,418.0,0.0487956282366762,nr96.png,-3.0,1858.0,0.06970804033810886,nr42.png,-2.0,630.0,0.0621035268466788,nr85.png,-2.0,3156.020438,0.0,nr15.png,-3.0,2286.0,0.06463836467715549,nr112.png,1.0,2126.0,0.03928998637238863,nr18.png,-2.0,3156.020438,0.0,nr100.png,3.0,2738.0,0.13244527664240685,nr31.png,1.0,2524.0,0.054499013355248746,nr69.png,0.0,3156.020438,0.0,nr80.png
16,3,46,5207.560807,1535.520419,0,1.0,1.0,0.0,19.0,5.0,14.0,3.0,2281.0,0.04032598135344252,nr56.png,-1.0,2543.0,0.03610135473546282,nr81.png,-3.0,633.0,0.08026790574161413,nr125.png,1.0,2991.0,0.04992740548521453,nr18.png,-2.0,1173.0,0.025731816673149027,nr101.png,-1.0,935.0,0.037637582596546336,nr91.png,0.0,5207.560807,0.0,nr19.png,1.0,3295.0,0.08026790574161413,nr9.png,-2.0,1343.0,0.096782355248262,nr45.png,-1.0,3801.0,0.04109409528398427,nr120.png,-1.0,441.0,0.07757950698471798,nr1.png,-3.0,4565.0,0.032260785082754005,nr42.png,1.0,5207.560807,0.0,nr7.png,-3.0,2009.0,0.06644185499186242,nr114.png,2.0,1841.0,0.024195588812065502,nr65.png,1.0,1589.0,0.039557867422900746,nr46.png
16,3,47,6556.915854,1591.963575,12,1.0,1.0,0.0,25.0,11.0,14.0,0.0,2222.0,0.019826394435227414,nr4.png,-2.0,1976.0,0.06557961236267529,nr107.png,1.0,1836.0,0.05002351826734301,nr75.png,1.0,1606.0,0.0610042905699305,nr18.png,-2.0,608.0,0.06801978398547251,nr15.png,1.0,432.0,0.08296583517510549,nr58.png,1.0,2604.0,0.08967630713779784,nr69.png,-2.0,2894.0,0.0488034324559444,nr79.png,2.0,5742.0,0.03629755288910865,nr60.png,1.0,5388.0,0.04392308921034997,nr29.png,0.0,6556.915854,0.0,nr76.png,0.0,6556.915854,0.0,nr80.png,3.0,794.0,0.04514317502174857,nr87.png,-2.0,974.0,0.07198506287251799,nr84.png,-3.0,1188.0,0.011285793755437142,nr92.png,-1.0,1292.0,0.022266566058024632,nr3.png
16,3,55,4754.315642000001,1303.179096,6,1.0,1.0,0.0,16.0,3.0,13.0,-1.0,4754.315642000001,0.0,nr72.png,1.0,1917.0,0.12451844693907685,nr7.png,-2.0,2189.0,0.038701679454037394,nr11.png,-1.0,2413.0,0.07319665461959247,nr14.png,1.0,1703.0,0.03533631602325154,nr50.png,0.0,4754.315642000001,0.0,nr19.png,2.0,463.0,0.10558827764090638,nr93.png,-2.0,915.0,0.02187486230010809,nr8.png,-2.0,1465.0,0.040384361169430325,nr101.png,-2.0,4754.315642000001,0.0,nr45.png,-1.0,3711.0,0.07698268847922655,nr20.png,1.0,619.0,0.025660896159742187,nr97.png,2.0,1273.0,0.03239162302131391,nr60.png,1.0,1089.0,0.055949167036814934,nr83.png,1.0,4157.0,0.03028827087707275,nr58.png,-2.0,4517.0,0.04984944581851556,nr48.png
16,3,62,4710.102666,1606.429409,13,1.0,1.0,0.0,18.0,4.0,14.0,1.0,3071.0,0.03142182039222667,nr49.png,1.0,2845.0,0.03694186992059082,nr18.png,1.0,2615.0,0.03991420428201766,nr98.png,-1.0,3293.0,0.06241902158996378,nr20.png,1.0,1583.0,0.03948958508752811,nr69.png,0.0,267.0,0.08917003084280542,nr2.png,-2.0,4710.102666,0.0,nr100.png,-2.0,3625.0,0.043735777032423616,nr11.png,-3.0,1807.0,0.042037300254465414,nr27.png,1.0,677.0,0.04458501542140271,nr29.png,-1.0,503.0,0.09469008037116956,nr1.png,-1.0,2291.0,0.07048678628526524,nr3.png,-3.0,1047.0,0.043735777032423616,nr52.png,3.0,4433.0,0.05668666246435487,nr87.png,1.0,4175.0,0.04458501542140271,nr88.png,1.0,4710.102666,0.0,nr54.png
16,3,76,4054.829532,1180.219344,5,1.0,1.0,1.0,16.0,4.0,12.0,1.0,1595.0,0.05129685437044903,nr121.png,-2.0,1391.0,0.11443144436484785,nr74.png,1.0,2483.0,0.02466194921656204,nr41.png,-1.0,2331.0,0.02762138312254948,nr39.png,-3.0,1203.0,0.031074056012868164,nr27.png,3.0,427.0,0.12996847237128192,nr57.png,0.0,4054.829532,0.0,nr80.png,-3.0,2107.0,0.04389826960548042,nr125.png,-2.0,799.0,0.030580817028536926,nr102.png,1.0,607.0,0.09026273413261704,nr97.png,1.0,4054.829532,0.0,nr30.png,-3.0,1889.0,0.04439150858981166,nr52.png,0.0,3431.0,0.032060533981530644,nr76.png,1.0,3179.0,0.05080361538611779,nr63.png,-1.0,4054.829532,0.0,nr81.png,-1.0,4054.829532,0.0,nr1.png
16,3,79,2440.573886,1599.038819,14,1.0,1.0,1.0,9.0,0.0,9.0,2.0,2440.573886,0.0,nr60.png,-1.0,2440.573886,0.0,nr109.png,-1.0,978.0,0.0885037741487987,nr81.png,0.0,1234.0,0.06801678939213232,nr51.png,1.0,2440.573886,0.0,nr10.png,-1.0,210.0,0.09260117110013197,nr90.png,-3.0,1962.0,0.07211418634346561,nr27.png,-2.0,1448.0,0.07129470695319895,nr45.png,1.0,508.0,0.08112845963639881,nr46.png,1.0,2440.573886,0.0,nr98.png,1.0,1668.0,0.09342065049039863,nr69.png,-1.0,2440.573886,0.0,nr1.png,0.0,2440.573886,0.0,nr19.png,-3.0,746.0,0.06228043366026576,nr12.png,3.0,2192.0,0.09424012988066527,nr57.png,1.0,2440.573886,0.0,nr9.png
16,3,87,5301.766933999998,1223.1667639999996,11,1.0,1.0,0.0,20.0,7.0,13.0,-1.0,4772.0,0.04225006545713992,nr120.png,-3.0,5048.0,0.04771994000293036,nr27.png,-2.0,1934.0,0.02602905818341656,nr79.png,1.0,1706.0,0.03772327272958922,nr30.png,-2.0,2198.0,0.04526792727550706,nr45.png,1.0,182.0,0.14598906546351026,nr63.png,1.0,466.0,0.07356038182269897,nr46.png,-2.0,5301.766933999998,0.0,nr85.png,-2.0,2470.0,0.030555850910967262,nr101.png,1.0,5301.766933999998,0.0,nr9.png,1.0,3160.0,0.07167421818621951,nr98.png,2.0,3412.0,0.03545987636581386,nr93.png,-2.0,890.0,0.04225006545713992,nr28.png,-2.0,1164.0,0.06186616727652632,nr15.png,1.0,2892.0,0.06148893454923043,nr58.png,0.0,5301.766933999998,0.0,nr2.png
16,3,90,3110.8418530000013,1948.119903,4,1.0,1.0,0.0,12.0,0.0,12.0,-1.0,3110.8418530000013,0.0,nr95.png,-3.0,1598.0,0.05593341231159011,nr12.png,-1.0,1832.0,0.019287383555720728,nr72.png,-1.0,1932.0,0.03728894154106007,nr94.png,2.0,1364.0,0.05979088902273425,nr93.png,-2.0,564.0,0.025073598622436945,nr84.png,-2.0,3110.8418530000013,0.0,nr15.png,-1.0,2094.0,0.06493419130425977,nr90.png,0.0,1114.0,0.06686292965983186,nr51.png,-2.0,2908.0,0.05850506345235287,nr79.png,1.0,2644.0,0.0700774935857853,nr41.png,1.0,2330.0,0.08743613878593395,nr7.png,-3.0,952.0,0.038574767111441456,nr125.png,-2.0,692.0,0.06943458080059461,nr85.png,1.0,3110.8418530000013,0.0,nr30.png,-1.0,3110.8418530000013,0.0,nr91.png
16,3,92,3127.331935,1250.658362,1,1.0,1.0,0.0,13.0,2.0,11.0,1.0,3127.331935,0.0,nr10.png,2.0,624.0,0.041568980428679694,nr93.png,-1.0,818.0,0.042848025980331376,nr124.png,-1.0,3127.331935,0.0,nr91.png,-1.0,2806.0,0.04732468541111227,nr39.png,-2.0,136.0,0.15156689787072442,nr106.png,1.0,3120.0,0.002238329715390445,nr41.png,-2.0,996.0,0.035173752670421284,nr85.png,1.0,2584.0,0.058196572600151576,nr49.png,-2.0,1550.0,0.09273080249474698,nr15.png,1.0,2108.0,0.0959284163738762,nr54.png,0.0,1158.0,0.05052229929024147,nr76.png,-2.0,3127.331935,0.0,nr101.png,-2.0,1810.0,0.07482416477162344,nr48.png,-3.0,3127.331935,0.0,nr92.png,-3.0,3127.331935,0.0,nr12.png
16,3,98,15738.56757,1580.5055619999994,7,1.0,1.0,0.0,50.0,34.0,16.0,-1.0,2006.0,0.018934378791118915,nr39.png,0.0,2216.0,0.027448495428736147,nr4.png,-1.0,518.0,0.0310066337250538,nr1.png,-2.0,2532.0,0.05108469982570338,nr107.png,-2.0,1688.0,0.02922756457689497,nr74.png,-2.0,156.0,0.0700190786168223,nr84.png,2.0,4274.0,0.04879732520664204,nr60.png,2.0,2764.0,0.027194342693284888,nr65.png,0.0,3730.0,0.018044844217039502,nr80.png,-2.0,970.0,0.06404648933371768,nr101.png,-2.0,3372.0,0.006353818386281515,nr45.png,-1.0,3018.0,0.03608968843407901,nr14.png,1.0,1492.0,0.04155397224628112,nr46.png,-2.0,1286.0,0.12555145131292275,nr106.png,-1.0,718.0,0.11246258543718282,nr53.png,1.0,4564.0,0.08120179897667777,nr58.png
16,3,101,4089.8252829999997,1514.578275,6,1.0,1.0,0.0,13.0,3.0,10.0,-1.0,4089.8252829999997,0.0,nr94.png,-1.0,2428.0,0.11932050056721212,nr53.png,1.0,2838.0,0.06944061918255788,nr88.png,2.0,4089.8252829999997,0.0,nr60.png,-1.0,2190.0,0.04450067849023075,nr20.png,-1.0,266.0,0.10660602099857476,nr91.png,2.0,528.0,0.09413605065241122,nr93.png,0.0,4089.8252829999997,0.0,nr76.png,-2.0,1728.0,0.09682565209962296,nr100.png,-1.0,3642.0,0.04401166004528317,nr96.png,0.0,736.0,0.03569834648117412,nr19.png,-1.0,4089.8252829999997,0.0,nr109.png,0.0,4089.8252829999997,0.0,nr4.png,1.0,1332.0,0.08166608030624765,nr63.png,1.0,4089.8252829999997,0.0,nr44.png,-3.0,1104.0,0.03765442026096449,nr52.png
16,3,103,3851.101964,1422.866046,1,1.0,1.0,1.0,13.0,1.0,12.0,-1.0,3851.101964,0.0,nr20.png,3.0,3574.0,0.06881147330743591,nr87.png,-3.0,3416.0,0.0296019168190479,nr27.png,0.0,3172.0,0.050375191779783265,nr51.png,-1.0,2312.0,0.056087842393985496,nr124.png,1.0,2568.0,0.04985585990576488,nr10.png,-2.0,2802.0,0.03791122680334205,nr101.png,-2.0,2990.0,0.03739189492932366,nr107.png,-2.0,2042.0,0.0592038336380958,nr45.png,1.0,3851.101964,0.0,nr83.png,-2.0,3851.101964,0.0,nr102.png,2.0,3851.101964,0.0,nr65.png,-1.0,958.0,0.06076182926015095,nr72.png,-2.0,1232.0,0.04777853240969135,nr84.png,1.0,1462.0,0.04985585990576488,nr41.png,0.0,1658.0,0.036353231181286895,nr2.png
16,3,112,643.011837,1353.8077519999995,6,1.0,1.0,0.0,2.0,0.0,2.0,3.0,643.011837,0.0,nr55.png,-1.0,643.011837,0.0,nr91.png,2.0,643.011837,0.0,nr65.png,1.0,643.011837,0.0,nr41.png,1.0,643.011837,0.0,nr9.png,1.0,643.011837,0.0,nr29.png,3.0,556.0,0.13530077518619615,nr31.png,1.0,643.011837,0.0,nr10.png,-1.0,643.011837,0.0,nr14.png,-3.0,414.0,0.14929740710200953,nr113.png,-3.0,643.011837,0.0,nr92.png,-3.0,643.011837,0.0,nr12.png,1.0,643.011837,0.0,nr44.png,1.0,643.011837,0.0,nr88.png,1.0,643.011837,0.0,nr83.png,-1.0,643.011837,0.0,nr90.png
16,3,113,839.965392,1728.681477,5,1.0,1.0,1.0,2.0,0.0,2.0,-2.0,839.965392,0.0,nr101.png,-2.0,839.965392,0.0,nr100.png,1.0,839.965392,0.0,nr62.png,1.0,839.965392,0.0,nr50.png,1.0,839.965392,0.0,nr98.png,3.0,265.0,0.32620391579180685,nr56.png,-1.0,839.965392,0.0,nr120.png,-1.0,839.965392,0.0,nr14.png,0.0,839.965392,0.0,nr76.png,-2.0,839.965392,0.0,nr11.png,1.0,607.0,0.2762018557069313,nr121.png,0.0,839.965392,0.0,nr19.png,1.0,839.965392,0.0,nr49.png,1.0,839.965392,0.0,nr30.png,-1.0,839.965392,0.0,nr94.png,-2.0,839.965392,0.0,nr102.png
16,3,114,804.190739,1626.484542,5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,804.190739,0.0,nr98.png,1.0,804.190739,0.0,nr97.png,-2.0,804.190739,0.0,nr11.png,-2.0,804.190739,0.0,nr8.png,-2.0,804.190739,0.0,nr74.png,3.0,171.0,0.5632992000918827,nr56.png,-1.0,804.190739,0.0,nr39.png,-3.0,804.190739,0.0,nr27.png,-1.0,804.190739,0.0,nr20.png,2.0,804.190739,0.0,nr93.png,1.0,804.190739,0.0,nr75.png,0.0,804.190739,0.0,nr19.png,1.0,804.190739,0.0,nr121.png,3.0,804.190739,0.0,nr87.png,1.0,804.190739,0.0,nr83.png,1.0,804.190739,0.0,nr49.png
16,3,118,3085.668677,1463.8915539999996,4,1.0,1.0,0.0,11.0,1.0,10.0,-2.0,1715.0,0.049908145079828985,nr106.png,-1.0,1495.0,0.0557415646346142,nr124.png,1.0,3085.668677,0.0,nr49.png,-2.0,3085.668677,0.0,nr99.png,3.0,857.0,0.06740840374418462,nr57.png,2.0,3085.668677,0.0,nr60.png,-3.0,1927.0,0.08296418922361183,nr113.png,0.0,2977.0,0.03500051732871124,nr19.png,-2.0,671.0,0.0777789273971361,nr74.png,1.0,395.0,0.07518629648389823,nr58.png,1.0,3085.668677,0.0,nr97.png,2.0,2225.0,0.06870471920080355,nr93.png,1.0,1247.0,0.0557415646346142,nr30.png,-1.0,3085.668677,0.0,nr94.png,-2.0,2487.0,0.04796367189490059,nr85.png,1.0,3085.668677,0.0,nr29.png
16,3,120,4229.695686,1144.1402509999998,7,1.0,1.0,0.0,15.0,3.0,12.0,-1.0,2923.0,0.06430722685329376,nr124.png,-1.0,4229.695686,0.0,nr81.png,1.0,599.0,0.0524860454464383,nr50.png,-3.0,3265.0,0.07045424118485863,nr27.png,1.0,1075.0,0.08085688082289143,nr63.png,1.0,873.0,0.03782778050193751,nr9.png,-3.0,4229.695686,0.0,nr92.png,2.0,3627.0,0.07045424118485863,nr65.png,-1.0,4229.695686,0.0,nr96.png,-1.0,393.0,0.08653104789818206,nr3.png,-2.0,2151.0,0.02884368263272735,nr85.png,1.0,1887.0,0.05390458721526095,nr69.png,1.0,1497.0,0.026479446351356257,nr18.png,0.0,1651.0,0.040664864039582825,nr4.png,1.0,2309.0,0.029789377145275787,nr58.png,1.0,4229.695686,0.0,nr88.png
16,3,121,1432.9686800000006,1660.074227,15,1.0,1.0,0.0,5.0,0.0,5.0,-3.0,1432.9686800000006,0.0,nr111.png,1.0,1432.9686800000006,0.0,nr46.png,1.0,1432.9686800000006,0.0,nr97.png,-2.0,1432.9686800000006,0.0,nr45.png,-1.0,1432.9686800000006,0.0,nr89.png,-2.0,169.0,0.16190165440322113,nr107.png,-3.0,657.0,0.207959883673103,nr125.png,-1.0,1432.9686800000006,0.0,nr94.png,-3.0,449.0,0.10049068204337863,nr12.png,1.0,1432.9686800000006,0.0,nr58.png,1.0,1432.9686800000006,0.0,nr30.png,3.0,1432.9686800000006,0.0,nr57.png,-2.0,1432.9686800000006,0.0,nr85.png,0.0,1432.9686800000006,0.0,nr76.png,2.0,1307.0,0.08723149482932173,nr21.png,3.0,1019.0,0.17167158182410516,nr56.png
16,3,132,9720.793005,1469.4927219999995,15,0.0,0.0,0.0,34.0,18.0,16.0,-2.0,5747.0,0.02654104452870201,nr99.png,-2.0,923.0,0.05637400155708797,nr106.png,-1.0,3201.0,0.042177628902200864,nr94.png,1.0,3411.0,0.017694029685801336,nr88.png,1.0,2909.0,0.04238337343343111,nr30.png,0.0,5293.0,0.03538805937160267,nr76.png,-1.0,5057.0,0.050613154682641034,nr120.png,1.0,3629.0,0.035182314840372424,nr98.png,-1.0,6279.0,0.023043387497787785,nr96.png,1.0,417.0,0.03970869452743788,nr18.png,2.0,601.0,0.11748012733247165,nr21.png,-2.0,735.0,0.05534527890093674,nr11.png,1.0,2421.0,0.04238337343343111,nr54.png,0.0,1695.0,0.04999592108895029,nr19.png,0.0,1891.0,0.055139534369706485,nr2.png,1.0,4115.0,0.07324505311796832,nr41.png
16,3,137,2960.335967,1218.400318,8,0.0,0.0,0.0,11.0,2.0,9.0,-2.0,2960.335967,0.0,nr8.png,-1.0,2960.335967,0.0,nr120.png,-2.0,607.0,0.07364029030155009,nr84.png,-2.0,2871.0,0.03006415521485302,nr28.png,1.0,2229.0,0.07499148828873449,nr62.png,-3.0,75.0,0.21821847493028146,nr114.png,1.0,2960.335967,0.0,nr69.png,-2.0,815.0,0.06958669633999688,nr74.png,2.0,1963.0,0.07634268627591889,nr65.png,-2.0,2960.335967,0.0,nr48.png,1.0,2960.335967,0.0,nr44.png,-3.0,1065.0,0.07228909231436569,nr113.png,3.0,1579.0,0.11079823494912124,nr57.png,0.0,1345.0,0.06553310237844366,nr19.png,1.0,2960.335967,0.0,nr50.png,-2.0,2960.335967,0.0,nr99.png
16,3,142,4209.071133,1524.1772520000006,15,1.0,1.0,0.0,14.0,3.0,11.0,-1.0,4209.071133,0.0,nr96.png,-1.0,2097.0,0.06509749808022547,nr124.png,-3.0,4209.071133,0.0,nr113.png,-1.0,2613.0,0.06652299073891654,nr39.png,-2.0,1817.0,0.055119049469388,nr8.png,1.0,75.0,0.15490353557776282,nr44.png,0.0,485.0,0.044665436638986825,nr51.png,2.0,719.0,0.06652299073891654,nr21.png,-2.0,1597.0,0.04514060085855051,nr45.png,-2.0,4209.071133,0.0,nr99.png,0.0,4209.071133,0.0,nr2.png,-3.0,4209.071133,0.0,nr92.png,1.0,1107.0,0.060821020104152274,nr121.png,0.0,1413.0,0.032311166930330884,nr19.png,1.0,3153.0,0.13399630991696046,nr98.png,3.0,3807.0,0.0917066943757921,nr57.png
16,3,145,2604.98613,1338.097534,2,1.0,1.0,1.0,10.0,1.0,9.0,-3.0,2604.98613,0.0,nr112.png,1.0,2604.98613,0.0,nr63.png,3.0,2074.0,0.10057635124529436,nr55.png,1.0,2378.0,0.053743088451684004,nr18.png,-2.0,2604.98613,0.0,nr11.png,1.0,238.0,0.08752445833559967,nr98.png,-2.0,1894.0,0.052975330045231375,nr85.png,-1.0,2562.0,0.016122926535505202,nr89.png,1.0,516.0,0.07140153180009448,nr58.png,-3.0,2604.98613,0.0,nr12.png,-2.0,2604.98613,0.0,nr79.png,-1.0,2604.98613,0.0,nr14.png,-1.0,2604.98613,0.0,nr109.png,1.0,746.0,0.08445342470978916,nr9.png,3.0,1018.0,0.0905954919614102,nr57.png,-2.0,1214.0,0.08138239108397864,nr84.png
16,3,148,3175.089752,1432.892971,10,1.0,1.0,0.0,13.0,3.0,10.0,-1.0,3175.089752,0.0,nr96.png,-3.0,3175.089752,0.0,nr12.png,1.0,2268.0,0.029605462315132693,nr83.png,1.0,2008.0,0.06865947643296731,nr54.png,1.0,2434.0,0.08881638694539808,nr62.png,3.0,168.0,0.14865721502917692,nr31.png,1.0,464.0,0.04976237282756346,nr121.png,1.0,3175.089752,0.0,nr50.png,0.0,3175.089752,0.0,nr80.png,-2.0,928.0,0.06425015225837308,nr106.png,3.0,1178.0,0.11401252508593655,nr87.png,1.0,1874.0,0.024566234687025,nr18.png,1.0,2778.0,0.06802957297945385,nr7.png,-1.0,3175.089752,0.0,nr81.png,1.0,1308.0,0.10204435946918076,nr46.png,-1.0,3175.089752,0.0,nr39.png
16,3,156,1109.962219,1377.080508,10,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1109.962219,0.0,nr2.png,-2.0,1109.962219,0.0,nr107.png,-2.0,1109.962219,0.0,nr100.png,-2.0,1109.962219,0.0,nr45.png,-1.0,1109.962219,0.0,nr81.png,2.0,1109.962219,0.0,nr21.png,-1.0,1109.962219,0.0,nr96.png,1.0,1109.962219,0.0,nr18.png,-2.0,1109.962219,0.0,nr15.png,-1.0,218.0,0.20721426014591224,nr53.png,3.0,492.0,0.5378561448135201,nr57.png,3.0,1109.962219,0.0,nr87.png,1.0,1109.962219,0.0,nr7.png,1.0,1109.962219,0.0,nr75.png,0.0,1109.962219,0.0,nr51.png,-3.0,1109.962219,0.0,nr112.png
16,3,159,9924.877302,1439.707084,3,1.0,1.0,0.0,36.0,20.0,16.0,-3.0,1775.0,0.02256954853788076,nr113.png,1.0,1995.0,0.03063010158712388,nr88.png,1.0,2173.0,0.03728005785274946,nr10.png,1.0,2393.0,0.07173892213826383,nr54.png,-1.0,1557.0,0.0536026777774668,nr124.png,0.0,185.0,0.0709328668333395,nr51.png,-1.0,8271.0,0.03264523984943466,nr120.png,1.0,3025.0,0.08403126553835959,nr46.png,0.0,1309.0,0.04110882055113994,nr2.png,-1.0,417.0,0.02841344949858202,nr95.png,-2.0,583.0,0.08987516649906085,nr74.png,-2.0,3303.0,0.029118747890390793,nr107.png,-2.0,1093.0,0.03848914081013593,nr85.png,-3.0,781.0,0.043930014118375035,nr12.png,-1.0,3815.0,0.04816180446922768,nr90.png,-1.0,3525.0,0.025390742105115847,nr20.png
16,3,160,8037.508577,1215.1689,9,1.0,1.0,0.0,32.0,17.0,15.0,1.0,7060.0,0.020155499486940082,nr49.png,-1.0,8037.508577,0.0,nr81.png,1.0,7278.0,0.04279933224387277,nr75.png,1.0,2936.0,0.06083974845131913,nr58.png,1.0,1874.0,0.05623633190183282,nr9.png,-2.0,2166.0,0.047029498802860184,nr74.png,1.0,2350.0,0.04852249876485575,nr41.png,1.0,2592.0,0.08485216450674775,nr30.png,-3.0,1544.0,0.0594711651528232,nr52.png,2.0,436.0,0.040559832300879416,nr60.png,1.0,870.0,0.0644478316928084,nr88.png,-2.0,638.0,0.0400621656468809,nr84.png,-1.0,4568.0,0.033343665817900874,nr96.png,-1.0,1290.0,0.06096416511481876,nr14.png,-3.0,1052.0,0.058973498498824675,nr27.png,-1.0,3828.0,0.027869332623917147,nr1.png
