setsize,subject,trial,rt,rt_choice_indication,choice,best_chosen,best_seen_chosen,longest_chosen,gaze_count,returning_gaze_count,seen_items_count,item_value_0,gaze_onset_0,cumulative_gaze_0,stimulus_0,item_value_1,gaze_onset_1,cumulative_gaze_1,stimulus_1,item_value_2,gaze_onset_2,cumulative_gaze_2,stimulus_2,item_value_3,gaze_onset_3,cumulative_gaze_3,stimulus_3,item_value_4,gaze_onset_4,cumulative_gaze_4,stimulus_4,item_value_5,gaze_onset_5,cumulative_gaze_5,stimulus_5,item_value_6,gaze_onset_6,cumulative_gaze_6,stimulus_6,item_value_7,gaze_onset_7,cumulative_gaze_7,stimulus_7,item_value_8,gaze_onset_8,cumulative_gaze_8,stimulus_8,item_value_9,gaze_onset_9,cumulative_gaze_9,stimulus_9,item_value_10,gaze_onset_10,cumulative_gaze_10,stimulus_10,item_value_11,gaze_onset_11,cumulative_gaze_11,stimulus_11,item_value_12,gaze_onset_12,cumulative_gaze_12,stimulus_12,item_value_13,gaze_onset_13,cumulative_gaze_13,stimulus_13,item_value_14,gaze_onset_14,cumulative_gaze_14,stimulus_14,item_value_15,gaze_onset_15,cumulative_gaze_15,stimulus_15,item_value_16,gaze_onset_16,cumulative_gaze_16,stimulus_16,item_value_17,gaze_onset_17,cumulative_gaze_17,stimulus_17,item_value_18,gaze_onset_18,cumulative_gaze_18,stimulus_18,item_value_19,gaze_onset_19,cumulative_gaze_19,stimulus_19,item_value_20,gaze_onset_20,cumulative_gaze_20,stimulus_20,item_value_21,gaze_onset_21,cumulative_gaze_21,stimulus_21,item_value_22,gaze_onset_22,cumulative_gaze_22,stimulus_22,item_value_23,gaze_onset_23,cumulative_gaze_23,stimulus_23,item_value_24,gaze_onset_24,cumulative_gaze_24,stimulus_24,seen_items_count_new
25,6,19,6500.131206,1691.0259600000006,18,1.0,1.0,1.0,18.0,4.0,14.0,1.0,858.0,0.022153398975559083,nr55.png,1.0,6500.0,0.0,nr18.png,2.0,1148.0,0.03846076211034562,nr11.png,-3.0,6500.0,0.0,nr114.png,0.0,6500.0,0.0,nr102.png,-1.0,6500.0,0.0,nr88.png,2.0,680.0,0.020922654588028014,nr125.png,2.0,6500.0,0.0,nr44.png,2.0,1444.0,0.035383901141517966,nr63.png,1.0,6500.0,0.0,nr21.png,-2.0,6500.0,0.0,nr112.png,2.0,520.0,0.0193842241036142,nr10.png,-1.0,76.0,0.0606141610859047,nr49.png,0.0,6500.0,0.0,nr65.png,1.0,1722.0,0.033537784560221384,nr93.png,2.0,6500.0,0.0,nr90.png,1.0,2892.0,0.02030728239426249,nr42.png,3.0,2624.0,0.03323009846333862,nr39.png,3.0,2336.0,0.19384224103614195,nr80.png,2.0,1980.0,0.11015162268402988,nr28.png,2.0,3420.0,0.0950750039367744,nr109.png,1.0,3706.0,0.044922170144883686,nr46.png,0.0,4032.0,0.03723001772281456,nr124.png,3.0,6500.0,0.0,nr91.png,-3.0,6500.0,0.0,nr48.png,14.0
25,6,27,13332.06148,1407.47348,14,1.0,1.0,0.0,40.0,16.0,24.0,0.0,5047.0,0.018301745785228703,nr72.png,2.0,5873.0,0.011851130467484162,nr54.png,1.0,1081.0,0.04237904249448452,nr29.png,2.0,10385.0,0.019501860262948617,nr1.png,2.0,1727.0,0.04065387793276213,nr51.png,-3.0,4737.0,0.020551960430953548,nr45.png,1.0,5337.0,0.020851989050383525,nr4.png,-3.0,5649.0,0.037203548809317366,nr19.png,1.0,9459.0,0.029402804704137926,nr96.png,1.0,2099.0,0.03330317675672765,nr98.png,0.0,4533.0,0.011851130467484162,nr100.png,2.0,4143.0,0.03780360604817733,nr11.png,2.0,75.0,0.08550815653754396,nr89.png,1.0,11339.0,0.015451473900643909,nr69.png,3.0,2407.0,0.04860463634765656,nr80.png,2.0,8951.0,0.009150872892614351,nr12.png,0.0,593.0,0.059555680956850786,nr52.png,3.0,6809.0,0.03510334847330752,nr2.png,-2.0,3435.0,0.04905467927680154,nr56.png,3.0,2855.0,0.02715259005841308,nr91.png,1.0,789.0,0.01215115908691414,nr107.png,0.0,6227.0,0.031803033659577755,nr65.png,2.0,7139.0,0.016051531139503864,nr76.png,2.0,13332.0,0.0,nr50.png,0.0,3175.0,0.016201545449218854,nr124.png,24.0
25,6,35,1482.204748,1300.407156,23,1.0,1.0,0.0,5.0,0.0,5.0,2.0,1482.0,0.0,nr90.png,0.0,1482.0,0.0,nr120.png,-1.0,1482.0,0.0,nr111.png,3.0,1482.0,0.0,nr80.png,2.0,1482.0,0.0,nr84.png,2.0,1482.0,0.0,nr28.png,0.0,1482.0,0.0,nr52.png,3.0,1482.0,0.0,nr91.png,-3.0,1482.0,0.0,nr114.png,-1.0,1482.0,0.0,nr49.png,-3.0,1482.0,0.0,nr19.png,-2.0,1482.0,0.0,nr79.png,1.0,77.0,0.2428814240986361,nr92.png,1.0,501.0,0.17136633811403765,nr93.png,2.0,1482.0,0.0,nr1.png,1.0,1482.0,0.0,nr14.png,1.0,1482.0,0.0,nr4.png,1.0,1482.0,0.0,nr55.png,1.0,795.0,0.21724394044378,nr30.png,3.0,1175.0,0.058021673534674176,nr15.png,1.0,1482.0,0.0,nr74.png,3.0,1482.0,0.0,nr75.png,1.0,1482.0,0.0,nr69.png,3.0,1311.0,0.11536867644685213,nr97.png,2.0,1482.0,0.0,nr9.png,5.0
25,6,50,4093.3314000000014,1341.5727909999996,22,1.0,1.0,1.0,14.0,1.0,13.0,2.0,1237.0,0.0644951444683907,nr63.png,-3.0,4093.0,0.0,nr19.png,2.0,577.0,0.041042364661703176,nr50.png,-3.0,769.0,0.02882737517905342,nr3.png,0.0,923.0,0.042508163399621136,nr121.png,1.0,4093.0,0.0,nr4.png,-2.0,1541.0,0.08745932469577224,nr27.png,1.0,4093.0,0.0,nr14.png,1.0,4093.0,0.0,nr41.png,2.0,4093.0,0.0,nr87.png,-1.0,1935.0,0.06742674194422664,nr111.png,0.0,4093.0,0.0,nr102.png,2.0,77.0,0.1094463057645418,nr11.png,0.0,4093.0,0.0,nr60.png,2.0,4093.0,0.0,nr81.png,-3.0,4093.0,0.0,nr48.png,0.0,2247.0,0.04153096424100917,nr113.png,1.0,2451.0,0.06693814236492067,nr69.png,2.0,2763.0,0.05570035204088288,nr62.png,1.0,3031.0,0.0644951444683907,nr42.png,2.0,4093.0,0.0,nr31.png,0.0,3757.0,0.03664496844794926,nr72.png,3.0,3361.0,0.11530950071621368,nr80.png,-1.0,4093.0,0.0,nr49.png,2.0,4093.0,0.0,nr76.png,13.0
25,6,51,4990.053047,1464.389607,10,1.0,1.0,1.0,17.0,3.0,14.0,1.0,3054.0,0.04128212627395742,nr46.png,2.0,3290.0,0.05611162794518485,nr84.png,1.0,4990.0,0.0,nr8.png,2.0,722.0,0.03607176082190455,nr51.png,2.0,938.0,0.03486936879450772,nr89.png,2.0,4990.0,0.0,nr53.png,-3.0,3614.0,0.03927813956162938,nr3.png,3.0,532.0,0.08056026583558681,nr2.png,-2.0,4990.0,0.0,nr79.png,1.0,4990.0,0.0,nr96.png,3.0,4156.0,0.09258418610955499,nr80.png,2.0,4990.0,0.0,nr85.png,1.0,76.0,0.07735388709586198,nr93.png,-3.0,4990.0,0.0,nr19.png,1.0,1284.0,0.032464584739714086,nr106.png,3.0,2846.0,0.05290524920546,nr75.png,2.0,2500.0,0.060921196054772114,nr125.png,2.0,4990.0,0.0,nr44.png,0.0,1816.0,0.040881328931491816,nr121.png,0.0,1696.0,0.010821528246571364,nr60.png,0.0,4990.0,0.0,nr124.png,2.0,2272.0,0.03887734221916379,nr12.png,0.0,4990.0,0.0,nr100.png,-2.0,4990.0,0.0,nr101.png,2.0,4990.0,0.0,nr90.png,14.0
25,6,53,2375.731257,1551.441405,1,1.0,1.0,0.0,9.0,2.0,7.0,2.0,1241.0,0.07913352970630214,nr28.png,3.0,923.0,0.17426213456600576,nr80.png,0.0,705.0,0.07576614546348076,nr65.png,2.0,501.0,0.06903137697783802,nr84.png,-3.0,2375.0,0.0,nr114.png,1.0,2375.0,0.0,nr74.png,3.0,2375.0,0.0,nr15.png,-1.0,2375.0,0.0,nr111.png,2.0,2375.0,0.0,nr54.png,2.0,2375.0,0.0,nr89.png,1.0,2375.0,0.0,nr46.png,1.0,2375.0,0.0,nr20.png,0.0,75.0,0.2390842812403171,nr120.png,1.0,2375.0,0.0,nr92.png,2.0,2375.0,0.0,nr11.png,-2.0,2375.0,0.0,nr112.png,3.0,2375.0,0.0,nr97.png,0.0,2375.0,0.0,nr52.png,1.0,2049.0,0.11196552607381048,nr8.png,2.0,2375.0,0.0,nr51.png,2.0,2375.0,0.0,nr62.png,2.0,2375.0,0.0,nr9.png,0.0,2375.0,0.0,nr102.png,0.0,2375.0,0.0,nr121.png,2.0,2359.0,0.006734768485642736,nr109.png,7.0
25,6,59,4908.750893,2168.399505,9,0.0,0.0,1.0,17.0,3.0,14.0,2.0,4908.0,0.0,nr63.png,1.0,2147.0,0.05459637407597411,nr55.png,2.0,4908.0,0.0,nr44.png,0.0,1883.0,0.041150998370696905,nr60.png,3.0,1297.0,0.03707664209637048,nr95.png,2.0,2463.0,0.03381715707690934,nr62.png,2.0,4908.0,0.0,nr90.png,0.0,4908.0,0.0,nr100.png,1.0,811.0,0.03259485019461141,nr106.png,2.0,1007.0,0.13812067769966585,nr28.png,-3.0,2677.0,0.0419658696255622,nr45.png,2.0,4908.0,0.0,nr84.png,-1.0,75.0,0.09248788742720987,nr49.png,1.0,4908.0,0.0,nr29.png,3.0,4387.0,0.0248535732733912,nr39.png,3.0,3219.0,0.03259485019461141,nr2.png,1.0,2921.0,0.05337406719367618,nr107.png,-3.0,595.0,0.07456071982017361,nr114.png,1.0,3859.0,0.04441048339015805,nr42.png,1.0,4107.0,0.04726253278218655,nr14.png,0.0,4908.0,0.0,nr58.png,1.0,4908.0,0.0,nr93.png,3.0,4908.0,0.0,nr15.png,0.0,4908.0,0.0,nr121.png,2.0,4908.0,0.0,nr10.png,14.0
25,6,61,7939.143202999999,1527.5073819999998,9,1.0,1.0,0.0,24.0,5.0,19.0,-3.0,2773.0,0.03753553656613644,nr48.png,2.0,2577.0,0.01964947551784324,nr62.png,1.0,937.0,0.05340626679208674,nr29.png,-3.0,1137.0,0.03803936927172216,nr94.png,2.0,7695.0,0.023176304456943304,nr12.png,3.0,3119.0,0.02972612962955772,nr95.png,-3.0,7939.0,0.0,nr45.png,1.0,5749.0,0.05063518691136526,nr30.png,1.0,7939.0,0.0,nr20.png,3.0,7397.0,0.03451254033262209,nr80.png,1.0,3557.0,0.03073379504072916,nr4.png,0.0,7939.0,0.0,nr65.png,3.0,77.0,0.06927699701803705,nr91.png,1.0,6433.0,0.04081044915244364,nr55.png,2.0,1391.0,0.058444593847943975,nr76.png,2.0,7939.0,0.0,nr125.png,2.0,757.0,0.07532298948506573,nr11.png,-2.0,499.0,0.02695504974883624,nr27.png,2.0,7939.0,0.0,nr9.png,2.0,1931.0,0.03476445668541495,nr89.png,3.0,7939.0,0.0,nr75.png,2.0,4377.0,0.030229962335143436,nr63.png,2.0,4655.0,0.02418396986811475,nr44.png,1.0,4883.0,0.036024038449379264,nr93.png,2.0,5207.0,0.038291285624515024,nr81.png,19.0
25,6,70,8582.505784,1773.395405,19,1.0,1.0,0.0,26.0,6.0,20.0,3.0,1204.0,0.08785313042324422,nr39.png,1.0,1512.0,0.01561315580466144,nr83.png,2.0,1694.0,0.020040767152252,nr84.png,1.0,1900.0,0.022138056737952792,nr69.png,1.0,2136.0,0.018642574095118138,nr93.png,2.0,7926.0,0.020972895857007904,nr10.png,1.0,8498.0,0.009787351399937022,nr4.png,1.0,8582.0,0.0,nr55.png,1.0,8582.0,0.0,nr96.png,1.0,880.0,0.05616075446154339,nr46.png,-3.0,2724.0,0.025400507204598462,nr45.png,-2.0,2482.0,0.03821727689499218,nr112.png,2.0,74.0,0.04334398477114967,nr90.png,2.0,8582.0,0.0,nr44.png,1.0,5628.0,0.035886955133102416,nr42.png,3.0,2982.0,0.02796386114267721,nr91.png,1.0,8582.0,0.0,nr30.png,1.0,3292.0,0.020972895857007904,nr20.png,-3.0,3500.0,0.024468378499842555,nr94.png,3.0,4140.0,0.06571507368529142,nr2.png,1.0,8582.0,0.0,nr106.png,0.0,4888.0,0.011651608809448835,nr113.png,0.0,5036.0,0.027497796790299255,nr60.png,-2.0,3704.0,0.04590733870922841,nr79.png,2.0,3872.0,0.025400507204598462,nr109.png,20.0
25,6,73,4975.452292,1744.8502460000002,9,1.0,1.0,0.0,17.0,6.0,11.0,2.0,2337.0,0.05064866171165771,nr50.png,1.0,4975.0,0.0,nr69.png,2.0,4975.0,0.0,nr11.png,1.0,4975.0,0.0,nr83.png,3.0,1469.0,0.04140327108175194,nr95.png,0.0,2091.0,0.09848350888377888,nr72.png,1.0,4975.0,0.0,nr29.png,1.0,75.0,0.1085328465249808,nr42.png,1.0,4975.0,0.0,nr18.png,3.0,1247.0,0.0824045686578558,nr2.png,2.0,2977.0,0.032157880451846164,nr10.png,2.0,3177.0,0.08964009175952119,nr28.png,3.0,511.0,0.08562035670304041,nr75.png,1.0,4975.0,0.0,nr4.png,2.0,1057.0,0.032157880451846164,nr9.png,2.0,3397.0,0.05225655573425002,nr89.png,2.0,4975.0,0.0,nr31.png,2.0,4975.0,0.0,nr1.png,1.0,777.0,0.0526585292398981,nr14.png,0.0,4975.0,0.0,nr124.png,3.0,4975.0,0.0,nr7.png,-2.0,4975.0,0.0,nr101.png,2.0,4975.0,0.0,nr99.png,-3.0,4975.0,0.0,nr94.png,0.0,4975.0,0.0,nr121.png,11.0
25,6,75,1256.566394,1330.192517,17,1.0,1.0,0.0,3.0,0.0,3.0,2.0,1256.0,0.0,nr11.png,1.0,1256.0,0.0,nr106.png,1.0,1256.0,0.0,nr107.png,2.0,1256.0,0.0,nr9.png,2.0,1256.0,0.0,nr63.png,2.0,1256.0,0.0,nr28.png,2.0,1256.0,0.0,nr109.png,2.0,976.0,0.111414725611387,nr10.png,1.0,1256.0,0.0,nr83.png,3.0,1256.0,0.0,nr75.png,0.0,1256.0,0.0,nr120.png,3.0,1256.0,0.0,nr39.png,2.0,76.0,0.35811876089374395,nr44.png,0.0,1256.0,0.0,nr102.png,2.0,1256.0,0.0,nr90.png,-3.0,1256.0,0.0,nr94.png,0.0,1256.0,0.0,nr65.png,3.0,562.0,0.2896782865896062,nr97.png,-1.0,1256.0,0.0,nr57.png,1.0,1256.0,0.0,nr46.png,1.0,1256.0,0.0,nr14.png,-2.0,1256.0,0.0,nr56.png,1.0,1256.0,0.0,nr93.png,2.0,1256.0,0.0,nr85.png,3.0,1256.0,0.0,nr15.png,3.0
25,6,79,1079.36069,1181.2897710000002,18,1.0,1.0,0.0,3.0,0.0,3.0,2.0,1079.0,0.0,nr125.png,-3.0,1079.0,0.0,nr45.png,0.0,1079.0,0.0,nr100.png,-2.0,1079.0,0.0,nr56.png,1.0,1079.0,0.0,nr42.png,3.0,1079.0,0.0,nr7.png,-2.0,1079.0,0.0,nr79.png,-2.0,1079.0,0.0,nr101.png,1.0,1079.0,0.0,nr74.png,-3.0,1079.0,0.0,nr3.png,2.0,1079.0,0.0,nr81.png,2.0,1079.0,0.0,nr109.png,2.0,75.0,0.3817074346111308,nr62.png,1.0,1079.0,0.0,nr30.png,2.0,1079.0,0.0,nr90.png,2.0,1079.0,0.0,nr10.png,1.0,1079.0,0.0,nr8.png,0.0,539.0,0.1630594866299976,nr113.png,3.0,747.0,0.2964717938727229,nr80.png,3.0,1079.0,0.0,nr39.png,0.0,1079.0,0.0,nr121.png,2.0,1079.0,0.0,nr89.png,2.0,1079.0,0.0,nr63.png,-1.0,1079.0,0.0,nr111.png,3.0,1079.0,0.0,nr91.png,3.0
25,6,81,5801.10104,1257.5477119999996,7,1.0,1.0,0.0,19.0,3.0,16.0,2.0,5801.0,0.0,nr53.png,1.0,5801.0,0.0,nr41.png,2.0,2216.0,0.04757717510812396,nr10.png,1.0,5801.0,0.0,nr8.png,1.0,1616.0,0.05171432076969997,nr107.png,1.0,5801.0,0.0,nr30.png,1.0,2546.0,0.04240574303115397,nr83.png,3.0,2828.0,0.06981433303909494,nr75.png,1.0,5801.0,0.0,nr96.png,2.0,2024.0,0.011721912707798656,nr84.png,1.0,3792.0,0.035855262400325306,nr92.png,3.0,4046.0,0.08860386958541926,nr39.png,0.0,106.0,0.12135627273956255,nr58.png,-3.0,5801.0,0.0,nr45.png,2.0,5801.0,0.0,nr50.png,1.0,3284.0,0.037923835231113305,nr93.png,0.0,4312.0,0.05033527221584129,nr100.png,2.0,632.0,0.029649543907961307,nr81.png,2.0,838.0,0.03620002453878997,nr31.png,2.0,5801.0,0.0,nr12.png,0.0,3538.0,0.03482097598493132,nr120.png,1.0,4768.0,0.005860956353899329,nr21.png,3.0,5801.0,0.0,nr95.png,0.0,1082.0,0.030339068184890638,nr65.png,-3.0,1294.0,0.03344192743107264,nr3.png,16.0
25,6,83,6606.921324,1419.6243080000006,21,1.0,1.0,0.0,20.0,3.0,17.0,0.0,3032.0,0.024217028197201517,nr100.png,1.0,6606.0,0.0,nr92.png,-3.0,3356.0,0.03693096800073232,nr19.png,1.0,3664.0,0.02815229527924677,nr107.png,2.0,3898.0,0.035720116590872236,nr51.png,1.0,2396.0,0.03904995796798745,nr29.png,2.0,6606.0,0.0,nr62.png,1.0,6606.0,0.0,nr106.png,2.0,520.0,0.03965538367291749,nr53.png,-1.0,6606.0,0.0,nr111.png,-3.0,1968.0,0.05358017488630836,nr45.png,-3.0,2698.0,0.04177437364017262,nr114.png,0.0,76.0,0.09535454852648098,nr58.png,3.0,1286.0,0.02088718682008631,nr95.png,2.0,830.0,0.03208756236129202,nr44.png,1.0,6606.0,0.0,nr30.png,2.0,1616.0,0.08657587580499544,nr87.png,2.0,4636.0,0.04328793790249772,nr10.png,1.0,6606.0,0.0,nr74.png,0.0,1074.0,0.025730592459526608,nr102.png,0.0,5810.0,0.037839106558127375,nr113.png,3.0,5538.0,0.0844568858377403,nr15.png,-1.0,5276.0,0.03481197803347719,nr57.png,1.0,6606.0,0.0,nr96.png,1.0,6606.0,0.0,nr14.png,17.0
25,6,86,5406.43923,1592.40558,15,1.0,1.0,0.0,18.0,0.0,18.0,-1.0,5406.0,0.0,nr88.png,-1.0,2532.0,0.04476143903683534,nr57.png,2.0,2256.0,0.04217193429916718,nr87.png,2.0,5406.0,0.0,nr12.png,2.0,1888.0,0.05216002400160151,nr31.png,1.0,3582.0,0.04994044851217168,nr106.png,0.0,2962.0,0.038472641816784094,nr52.png,-3.0,3900.0,0.058818750469891073,nr3.png,1.0,5406.0,0.0,nr96.png,0.0,5406.0,0.0,nr120.png,-1.0,3226.0,0.0558593164839846,nr111.png,0.0,5406.0,0.0,nr124.png,1.0,76.0,0.0861935148395259,nr41.png,3.0,5406.0,0.0,nr2.png,1.0,1586.0,0.048460731519218425,nr46.png,3.0,4834.0,0.02737476436963484,nr39.png,1.0,4276.0,0.06399775994522737,nr74.png,-3.0,602.0,0.036253066327354234,nr19.png,2.0,820.0,0.031074056852017924,nr1.png,3.0,1292.0,0.0473509437745035,nr95.png,2.0,5170.0,0.025155188880204984,nr99.png,1.0,4650.0,0.02700483512139653,nr8.png,1.0,5374.0,0.005918867971812939,nr20.png,2.0,1024.0,0.040692217306213946,nr85.png,1.0,5406.0,0.0,nr4.png,18.0
25,6,89,5296.521983,1319.013062,17,1.0,1.0,0.0,17.0,2.0,15.0,-1.0,3190.0,0.04304711671768776,nr57.png,0.0,3456.0,0.047200785874657626,nr102.png,1.0,5296.0,0.0,nr4.png,2.0,5296.0,0.0,nr31.png,-3.0,834.0,0.03549499097774254,nr3.png,2.0,2726.0,0.0736332259644659,nr62.png,1.0,5296.0,0.0,nr18.png,2.0,3752.0,0.04569036072666858,nr99.png,3.0,578.0,0.040403872708706934,nr15.png,-1.0,5296.0,0.0,nr49.png,1.0,5296.0,0.0,nr8.png,-1.0,4432.0,0.030586109246778143,nr111.png,1.0,74.0,0.1472664519289318,nr21.png,2.0,5296.0,0.0,nr63.png,0.0,5296.0,0.0,nr120.png,2.0,2542.0,0.011705794896915093,nr44.png,2.0,5296.0,0.0,nr84.png,3.0,4818.0,0.057396155623583675,nr97.png,1.0,1446.0,0.06343785621553985,nr98.png,1.0,1212.0,0.03625020355173706,nr69.png,-2.0,5296.0,0.0,nr101.png,3.0,2202.0,0.0377606286997261,nr39.png,1.0,1696.0,0.03813823498672336,nr93.png,2.0,1932.0,0.04002626642170967,nr1.png,2.0,5296.0,0.0,nr12.png,15.0
25,6,94,6219.403985,1467.785243,13,1.0,1.0,1.0,18.0,1.0,17.0,-1.0,808.0,0.04148307468404466,nr49.png,-1.0,1212.0,0.03119269956862273,nr111.png,-2.0,1438.0,0.042447797351115465,nr79.png,1.0,1748.0,0.02958482845683805,nr20.png,0.0,1980.0,0.030549551123908864,nr113.png,-3.0,2750.0,0.04534196535232789,nr3.png,2.0,6219.0,0.0,nr81.png,2.0,2354.0,0.04952243024296805,nr11.png,1.0,6219.0,0.0,nr4.png,0.0,6219.0,0.0,nr124.png,2.0,3068.0,0.0691384578067411,nr51.png,2.0,6219.0,0.0,nr53.png,2.0,74.0,0.06463641869374401,nr109.png,3.0,5700.0,0.07991119425569844,nr91.png,0.0,6219.0,0.0,nr102.png,3.0,3548.0,0.03344371912512128,nr2.png,-3.0,3792.0,0.03280057068040741,nr94.png,1.0,532.0,0.07589151647623675,nr55.png,-2.0,5204.0,0.041161500461687726,nr101.png,1.0,4548.0,0.052738172466537406,nr21.png,2.0,6219.0,0.0,nr54.png,1.0,6219.0,0.0,nr8.png,2.0,4340.0,0.026369086233268703,nr10.png,2.0,4914.0,0.04051835201697386,nr50.png,0.0,6219.0,0.0,nr52.png,17.0
25,6,111,2223.147686,1366.607469,5,1.0,1.0,0.0,7.0,1.0,6.0,2.0,1372.0,0.11695129461588095,nr1.png,2.0,1956.0,0.07736777951512125,nr89.png,2.0,2223.0,0.0,nr11.png,1.0,2223.0,0.0,nr107.png,1.0,1048.0,0.07017077676952857,nr21.png,3.0,1682.0,0.13359436346506404,nr97.png,0.0,2223.0,0.0,nr72.png,1.0,2223.0,0.0,nr92.png,3.0,2223.0,0.0,nr91.png,-2.0,796.0,0.09446066103590384,nr112.png,3.0,2223.0,0.0,nr75.png,1.0,2223.0,0.0,nr30.png,0.0,76.0,0.1898209474150068,nr120.png,1.0,2223.0,0.0,nr18.png,2.0,2223.0,0.0,nr87.png,1.0,2223.0,0.0,nr46.png,-3.0,2223.0,0.0,nr45.png,2.0,2223.0,0.0,nr90.png,2.0,2223.0,0.0,nr99.png,1.0,2223.0,0.0,nr8.png,-3.0,2223.0,0.0,nr3.png,0.0,2223.0,0.0,nr102.png,2.0,2223.0,0.0,nr62.png,0.0,2223.0,0.0,nr121.png,2.0,2223.0,0.0,nr44.png,6.0
25,6,114,9799.278912,1531.542046,12,1.0,1.0,1.0,20.0,6.0,14.0,0.0,9799.0,0.0,nr124.png,-3.0,9799.0,0.0,nr3.png,-3.0,9799.0,0.0,nr114.png,2.0,9799.0,0.0,nr81.png,2.0,9799.0,0.0,nr63.png,2.0,9799.0,0.0,nr1.png,0.0,9799.0,0.0,nr113.png,1.0,9799.0,0.0,nr55.png,-1.0,8025.0,0.05449380559482538,nr88.png,1.0,807.0,0.05163645249247499,nr21.png,2.0,5813.0,0.041839813284416494,nr31.png,-3.0,1713.0,0.05592248214600058,nr94.png,2.0,75.0,0.11755967049670195,nr109.png,0.0,579.0,0.01857279516527757,nr58.png,-1.0,1145.0,0.021634244917795847,nr111.png,2.0,6277.0,0.02571617792115356,nr76.png,2.0,9377.0,0.016327732013430827,nr10.png,1.0,9581.0,0.0222465348682995,nr30.png,1.0,5015.0,0.014082668861584087,nr41.png,2.0,1407.0,0.03857426688173033,nr84.png,-1.0,7429.0,0.019389181765949108,nr49.png,1.0,7663.0,0.006531092805372331,nr93.png,-3.0,9799.0,0.0,nr45.png,1.0,9799.0,0.0,nr8.png,0.0,9799.0,0.0,nr52.png,14.0
25,6,116,3602.430807,1397.856627,17,1.0,1.0,0.0,12.0,2.0,10.0,2.0,3602.0,0.0,nr1.png,3.0,3602.0,0.0,nr15.png,3.0,2284.0,0.07161830825415767,nr39.png,1.0,2582.0,0.05551806841407572,nr30.png,-3.0,2820.0,0.04607999678368285,nr114.png,-3.0,3602.0,0.0,nr48.png,2.0,1176.0,0.0904944515149434,nr125.png,2.0,1984.0,0.07328385030657994,nr89.png,1.0,3602.0,0.0,nr92.png,-2.0,3602.0,0.0,nr101.png,2.0,3602.0,0.0,nr44.png,1.0,1530.0,0.04941108088852739,nr46.png,1.0,74.0,0.17599227687261998,nr8.png,-1.0,3602.0,0.0,nr88.png,-3.0,3160.0,0.00943807163039287,nr3.png,-1.0,3602.0,0.0,nr57.png,0.0,3602.0,0.0,nr58.png,3.0,544.0,0.096046258356351,nr75.png,0.0,3602.0,0.0,nr100.png,-3.0,3602.0,0.0,nr94.png,2.0,3602.0,0.0,nr90.png,1.0,3602.0,0.0,nr4.png,0.0,3602.0,0.0,nr113.png,1.0,824.0,0.0621802366237648,nr93.png,-1.0,3602.0,0.0,nr111.png,10.0
25,6,126,1953.900828,1426.041211,4,1.0,1.0,0.0,5.0,0.0,5.0,2.0,1953.0,0.0,nr50.png,1.0,1953.0,0.0,nr8.png,-3.0,1278.0,0.07472231850653578,nr19.png,2.0,956.0,0.13920870297108034,nr31.png,3.0,1496.0,0.14330307658787686,nr97.png,0.0,1953.0,0.0,nr121.png,0.0,1953.0,0.0,nr65.png,2.0,172.0,0.1709400985012531,nr85.png,1.0,1953.0,0.0,nr30.png,0.0,1953.0,0.0,nr60.png,1.0,1953.0,0.0,nr4.png,-3.0,1953.0,0.0,nr94.png,2.0,74.0,0.038896549359566567,nr87.png,2.0,1953.0,0.0,nr84.png,0.0,1953.0,0.0,nr113.png,1.0,1953.0,0.0,nr107.png,2.0,1953.0,0.0,nr54.png,-2.0,1953.0,0.0,nr101.png,0.0,1953.0,0.0,nr72.png,2.0,1953.0,0.0,nr28.png,3.0,1953.0,0.0,nr91.png,1.0,1953.0,0.0,nr106.png,0.0,1953.0,0.0,nr100.png,2.0,1953.0,0.0,nr10.png,-2.0,1953.0,0.0,nr27.png,5.0
25,6,128,7648.888631,1563.513318,6,1.0,1.0,0.0,25.0,5.0,20.0,-3.0,1910.0,0.03111563149650465,nr3.png,3.0,7648.0,0.0,nr7.png,2.0,1630.0,0.05098779951107906,nr109.png,1.0,7648.0,0.0,nr74.png,0.0,1376.0,0.024840210018217998,nr120.png,0.0,2200.0,0.034776294025505215,nr60.png,3.0,7012.0,0.04706566108714992,nr2.png,2.0,6722.0,0.03320743865593353,nr76.png,3.0,7648.0,0.0,nr80.png,2.0,1024.0,0.029808252021861607,nr85.png,0.0,2510.0,0.019872168014574403,nr52.png,-2.0,2696.0,0.03268448686607632,nr56.png,2.0,74.0,0.08837885248587038,nr62.png,2.0,6064.0,0.02693201717764689,nr81.png,1.0,7648.0,0.0,nr83.png,-3.0,3288.0,0.02300987875371773,nr19.png,2.0,2994.0,0.03137710739143327,nr50.png,2.0,3654.0,0.012027891166716086,nr63.png,1.0,574.0,0.08184195511265513,nr29.png,2.0,5190.0,0.06484602194229543,nr87.png,2.0,3830.0,0.03399186634071938,nr54.png,1.0,7648.0,0.0,nr69.png,-3.0,4140.0,0.045496805717578234,nr114.png,2.0,4560.0,0.03111563149650465,nr31.png,1.0,4844.0,0.039221384239291585,nr30.png,20.0
