setsize,subject,trial,rt,rt_choice_indication,choice,best_chosen,best_seen_chosen,longest_chosen,fixation_count,refixation_count,seen_items_count,item_value_0,fixation_onset_0,gaze_0,gaze_corrected_0,stimulus_0,item_value_1,fixation_onset_1,gaze_1,gaze_corrected_1,stimulus_1,item_value_2,fixation_onset_2,gaze_2,gaze_corrected_2,stimulus_2,item_value_3,fixation_onset_3,gaze_3,gaze_corrected_3,stimulus_3,item_value_4,fixation_onset_4,gaze_4,gaze_corrected_4,stimulus_4,item_value_5,fixation_onset_5,gaze_5,gaze_corrected_5,stimulus_5,item_value_6,fixation_onset_6,gaze_6,gaze_corrected_6,stimulus_6,item_value_7,fixation_onset_7,gaze_7,gaze_corrected_7,stimulus_7,item_value_8,fixation_onset_8,gaze_8,gaze_corrected_8,stimulus_8,item_value_9,fixation_onset_9,gaze_9,gaze_corrected_9,stimulus_9,item_value_10,fixation_onset_10,gaze_10,gaze_corrected_10,stimulus_10,item_value_11,fixation_onset_11,gaze_11,gaze_corrected_11,stimulus_11,item_value_12,fixation_onset_12,gaze_12,gaze_corrected_12,stimulus_12,item_value_13,fixation_onset_13,gaze_13,gaze_corrected_13,stimulus_13,item_value_14,fixation_onset_14,gaze_14,gaze_corrected_14,stimulus_14,item_value_15,fixation_onset_15,gaze_15,gaze_corrected_15,stimulus_15,item_value_16,fixation_onset_16,gaze_16,gaze_corrected_16,stimulus_16,item_value_17,fixation_onset_17,gaze_17,gaze_corrected_17,stimulus_17,item_value_18,fixation_onset_18,gaze_18,gaze_corrected_18,stimulus_18,item_value_19,fixation_onset_19,gaze_19,gaze_corrected_19,stimulus_19,item_value_20,fixation_onset_20,gaze_20,gaze_corrected_20,stimulus_20,item_value_21,fixation_onset_21,gaze_21,gaze_corrected_21,stimulus_21,item_value_22,fixation_onset_22,gaze_22,gaze_corrected_22,stimulus_22,item_value_23,fixation_onset_23,gaze_23,gaze_corrected_23,stimulus_23,item_value_24,fixation_onset_24,gaze_24,gaze_corrected_24,stimulus_24
25,26,153,12984.601150999999,1490.7155230000003,4,1.0,1.0,1.0,35.0,15.0,20.0,-2.0,12984.601150999999,0.0,0.0,nr58.png,-2.0,3465.0,0.05221569704879109,0.07122147128283611,nr74.png,-2.0,3811.0,0.049597210766108346,0.07020143882425045,nr56.png,-3.0,4237.0,0.0389692370305137,0.057844429720273156,nr53.png,3.0,4487.0,0.08448468976773425,0.12909525647375258,nr42.png,-2.0,3179.0,0.04420620959587918,0.05853797142681681,nr98.png,1.0,12984.601150999999,0.0,0.0,nr88.png,-2.0,5387.0,0.018945518398233933,0.032378640982966236,nr4.png,1.0,549.0,0.048364981927198826,0.05050017223731077,nr11.png,-3.0,919.0,0.04790289611260775,0.05155151344849888,nr81.png,1.0,10349.0,0.034810464699194056,0.17149787623537133,nr93.png,-3.0,6347.0,0.02680097724628215,0.052428579555065837,nr72.png,1.0,0.0,0.05067541100015418,0.05067541100015418,nr12.png,2.0,12984.601150999999,0.0,0.0,nr125.png,-2.0,9109.0,0.03619672214296727,0.1212715090351154,nr106.png,-3.0,2241.0,0.021564004680916675,0.026062024833632066,nr100.png,1.0,1815.0,0.06700244311570537,0.0778899790814921,nr114.png,-2.0,7151.0,0.04774886750774406,0.10628083476254102,nr109.png,-2.0,7433.0,0.01986969002741608,0.04647307920410078,nr69.png,1.0,1487.0,0.05591238356551966,0.06314360625884613,nr62.png,2.0,2553.0,0.033578235860284536,0.041796076526392494,nr30.png,-2.0,2795.0,0.03511852190892144,0.04475150628984615,nr80.png,-3.0,12984.601150999999,0.0,0.0,nr31.png,-3.0,12984.601150999999,0.0,0.0,nr50.png,-1.0,8201.0,0.027263063060873224,0.07400282524097923,nr90.png
25,26,155,4002.605184,1275.098276,13,1.0,1.0,0.0,15.0,3.0,12.0,-2.0,4002.605184,0.0,0.0,nr102.png,-3.0,4002.605184,0.0,0.0,nr124.png,1.0,4002.605184,0.0,0.0,nr79.png,-3.0,4002.605184,0.0,0.0,nr1.png,2.0,3461.0,0.06295899505835448,0.46528358192376534,nr76.png,-2.0,4002.605184,0.0,0.0,nr74.png,-3.0,1029.0,0.06745606613395122,0.09079887318356249,nr57.png,-3.0,685.0,0.11342612601782909,0.13684569887626508,nr95.png,-2.0,3241.0,0.045470385319922674,0.23896896163984094,nr60.png,1.0,3747.0,0.044471036192012287,0.6963865020828373,nr11.png,-3.0,1355.0,0.057962249418802535,0.08762635811488123,nr19.png,-3.0,4002.605184,0.0,0.0,nr7.png,2.0,0.0,0.08944174694797977,0.08944174694797977,nr3.png,3.0,473.0,0.050716968241452214,0.05751351480335994,nr21.png,-2.0,4002.605184,0.0,0.0,nr48.png,-2.0,4002.605184,0.0,0.0,nr8.png,-3.0,1627.0,0.10543133299454599,0.17763894557994028,nr81.png,2.0,4002.605184,0.0,0.0,nr84.png,-3.0,2139.0,0.06345866962230967,0.13629496321469772,nr50.png,-2.0,4002.605184,0.0,0.0,nr121.png,1.0,4002.605184,0.0,0.0,nr112.png,2.0,2613.0,0.042972012500146706,0.12377616461165994,nr91.png,-3.0,4002.605184,0.0,0.0,nr107.png,1.0,2425.0,0.03547689404081879,0.0900098462151098,nr75.png,-2.0,4002.605184,0.0,0.0,nr56.png
25,26,162,2415.591198,1164.940143,6,0.0,0.0,1.0,5.0,1.0,4.0,-3.0,2415.591198,0.0,0.0,nr31.png,-3.0,1217.0,0.05795682651762999,0.11680379451610155,nr94.png,3.0,1395.0,0.20367684747624254,0.4820735285236116,nr92.png,-3.0,2415.591198,0.0,0.0,nr44.png,2.0,2415.591198,0.0,0.0,nr30.png,-3.0,2415.591198,0.0,0.0,nr100.png,-2.0,541.0,0.35519255108661807,0.45769979124803295,nr102.png,-3.0,2415.591198,0.0,0.0,nr124.png,1.0,2415.591198,0.0,0.0,nr39.png,-3.0,2415.591198,0.0,0.0,nr19.png,1.0,2415.591198,0.0,0.0,nr88.png,-3.0,2415.591198,0.0,0.0,nr2.png,1.0,0.0,0.17387047955288998,0.17387047955288998,nr114.png,-3.0,2415.591198,0.0,0.0,nr97.png,2.0,2415.591198,0.0,0.0,nr3.png,3.0,2415.591198,0.0,0.0,nr21.png,-2.0,2415.591198,0.0,0.0,nr113.png,1.0,2415.591198,0.0,0.0,nr75.png,-2.0,2415.591198,0.0,0.0,nr99.png,-2.0,2415.591198,0.0,0.0,nr51.png,-3.0,2415.591198,0.0,0.0,nr1.png,-2.0,2415.591198,0.0,0.0,nr69.png,-2.0,2415.591198,0.0,0.0,nr60.png,-3.0,2415.591198,0.0,0.0,nr7.png,2.0,2415.591198,0.0,0.0,nr55.png
25,26,164,6954.550587000001,1361.062938,10,0.0,0.0,0.0,20.0,3.0,17.0,-3.0,6954.550587000001,0.0,0.0,nr97.png,-3.0,814.0,0.03134638209512818,0.03550170247950112,nr120.png,1.0,1072.0,0.031633963582239445,0.03739874341007515,nr75.png,-2.0,6954.550587000001,0.0,0.0,nr63.png,-3.0,1330.0,0.06067969378047749,0.07502821664994298,nr124.png,-3.0,5532.0,0.03824833778579861,0.18698807791501046,nr45.png,-2.0,574.0,0.06643132352270284,0.07240754441180955,nr69.png,-3.0,2398.0,0.03134638209512818,0.04784320854945881,nr72.png,-2.0,6954.550587000001,0.0,0.0,nr4.png,-3.0,1826.0,0.043137223066690156,0.058496059444250924,nr2.png,2.0,5184.0,0.08081039787826623,0.3174153871266937,nr84.png,1.0,2940.0,0.03364703399201832,0.05828796895915163,nr114.png,-2.0,0.0,0.09346398331116201,0.09346398331116201,nr109.png,1.0,6954.550587000001,0.0,0.0,nr79.png,-2.0,6768.0,0.021856193020456348,0.8147923973029336,nr51.png,2.0,4724.0,0.062117601216033824,0.19367415494531434,nr76.png,1.0,3476.0,0.04716336388624791,0.09429214605238108,nr112.png,0.0,6954.550587000001,0.0,0.0,nr14.png,1.0,6954.550587000001,0.0,0.0,nr62.png,2.0,6388.0,0.05003917875736058,0.6142434726662804,nr52.png,2.0,4372.0,0.037098011837353534,0.09990123767515573,nr30.png,3.0,3836.0,0.06815681244537045,0.15199368641827324,nr42.png,-2.0,6954.550587000001,0.0,0.0,nr99.png,1.0,6954.550587000001,0.0,0.0,nr88.png,2.0,6178.0,0.02645749681423663,0.23694528480216043,nr125.png
25,26,165,4839.251057,1381.550574,4,0.0,0.0,0.0,12.0,0.0,12.0,-3.0,4839.251057,0.0,0.0,nr96.png,2.0,942.0,0.15952881776681088,0.19808834193870614,nr83.png,-2.0,4839.251057,0.0,0.0,nr60.png,-2.0,4839.251057,0.0,0.0,nr121.png,1.0,4212.0,0.12625920680767028,0.9740916227742596,nr18.png,-3.0,4839.251057,0.0,0.0,nr2.png,-2.0,724.0,0.037609125432071996,0.044225734342603434,nr80.png,-2.0,534.0,0.033476254505470676,0.03762846762132506,nr69.png,-2.0,4839.251057,0.0,0.0,nr54.png,-3.0,3904.0,0.05703361878709819,0.2951079262987669,nr100.png,-2.0,4839.251057,0.0,0.0,nr113.png,-2.0,4839.251057,0.0,0.0,nr102.png,-2.0,0.0,0.08513714108798716,0.08513714108798716,nr8.png,2.0,4839.251057,0.0,0.0,nr41.png,1.0,3638.0,0.04918116402655569,0.19812677675754164,nr112.png,-2.0,2200.0,0.0702588057522224,0.12882442505733926,nr58.png,-3.0,1854.0,0.05538047041645766,0.0897746939479603,nr120.png,0.0,4839.251057,0.0,0.0,nr20.png,-3.0,4839.251057,0.0,0.0,nr46.png,-3.0,3382.0,0.046288154377934765,0.1537140761874911,nr19.png,-3.0,4839.251057,0.0,0.0,nr124.png,-3.0,4839.251057,0.0,0.0,nr57.png,-2.0,4839.251057,0.0,0.0,nr28.png,-2.0,2634.0,0.10414834735035322,0.2285454068370955,nr74.png,-3.0,3220.0,0.0272769481155687,0.08151916864859578,nr31.png
25,26,171,7961.19331,1280.90757,15,1.0,1.0,0.0,23.0,4.0,19.0,2.0,4987.0,0.03718035581778883,0.09952278454960281,nr10.png,-3.0,4349.0,0.022609675835141858,0.04983122013478288,nr53.png,-3.0,4127.0,0.024619424798265576,0.05111896666472458,nr44.png,-3.0,7961.19331,0.0,0.0,nr81.png,-2.0,3803.0,0.03391451375271278,0.06493204617271629,nr109.png,-2.0,4785.0,0.021102364112799067,0.05289350603159605,nr65.png,0.0,4571.0,0.023614550316703717,0.05545406494829052,nr85.png,1.0,5897.0,0.07787777232104418,0.30035946584867096,nr93.png,1.0,3499.0,0.03316085789154139,0.05916372995503416,nr79.png,-2.0,7961.19331,0.0,0.0,nr69.png,-3.0,7961.19331,0.0,0.0,nr7.png,-1.0,7961.19331,0.0,0.0,nr27.png,-2.0,0.0,0.15977504256833577,0.15977504256833577,nr106.png,-2.0,595.0,0.07360705577440627,0.07955262309020235,nr101.png,-2.0,7961.19331,0.0,0.0,nr8.png,3.0,7555.0,0.047731537874188365,0.9355151614880125,nr92.png,2.0,2691.0,0.07134608819089208,0.10777593279590726,nr52.png,1.0,3315.0,0.016077991704989764,0.027549434872738865,nr18.png,-2.0,867.0,0.03818523029935069,0.04285194760220031,nr99.png,-3.0,1237.0,0.045973007531455105,0.054430320951019774,nr72.png,2.0,7961.19331,0.0,0.0,nr91.png,2.0,2413.0,0.030648671687636738,0.043978280201631983,nr30.png,-3.0,2229.0,0.01934383377006581,0.02686580714773557,nr120.png,-1.0,1897.0,0.034919388234274644,0.045842865784237345,nr90.png,2.0,1669.0,0.02336333169631325,0.0295604395536284,nr84.png
25,26,174,9575.697907999998,1175.029818,0,1.0,1.0,1.0,35.0,12.0,23.0,2.0,1223.0,0.06620927331785664,0.07590361904418585,nr52.png,1.0,8697.0,0.015664654570470816,0.17070713226279843,nr112.png,-2.0,9119.0,0.011487413351678598,0.2408594348104621,nr28.png,-2.0,1657.0,0.050753480808325445,0.06137372654524556,nr63.png,-2.0,1983.0,0.020677344033021478,0.026077687061851696,nr106.png,-2.0,887.0,0.036968584786311126,0.040742583497356884,nr80.png,-2.0,663.0,0.04553192928483517,0.04891896982266709,nr102.png,-3.0,8085.0,0.017335551057987703,0.11135723684130923,nr53.png,-3.0,9575.697907999998,0.0,0.0,nr1.png,-2.0,2233.0,0.058272515002151436,0.07599386587756106,nr74.png,-2.0,5851.0,0.02193051639865914,0.05638041129428424,nr51.png,-3.0,479.0,0.041145826005103345,0.04331241995554241,nr95.png,2.0,0.0,0.03822175715194879,0.03822175715194879,nr30.png,1.0,6385.0,0.04448761898013712,0.13351310975943392,nr12.png,-2.0,2505.0,0.05555730820993649,0.07524009750127768,nr109.png,-2.0,3477.0,0.04678510165047284,0.07345830319162615,nr113.png,-3.0,3267.0,0.038848343334767624,0.05896620910129021,nr124.png,-2.0,3057.0,0.018797585484564977,0.027612876457903814,nr69.png,-2.0,7173.0,0.018797585484564977,0.07491578504341884,nr65.png,1.0,2813.0,0.04678510165047284,0.0662457507483861,nr79.png,0.0,3733.0,0.027778654104968246,0.045526913112482637,nr85.png,1.0,4653.0,0.048664860198929336,0.09466353790320789,nr114.png,0.0,4245.0,0.024227999068994862,0.04352150581480673,nr15.png,-3.0,4055.0,0.027360929983089026,0.04745776790654275,nr19.png,-3.0,9575.697907999998,0.0,0.0,nr57.png
25,26,178,3893.51851,1354.418291,3,1.0,1.0,0.0,12.0,3.0,9.0,1.0,3893.51851,0.0,0.0,nr11.png,-3.0,1103.0,0.05496313924034742,0.07668825676415242,nr50.png,-2.0,3893.51851,0.0,0.0,nr109.png,3.0,1371.0,0.11917241405383738,0.1839431497372838,nr21.png,-2.0,3893.51851,0.0,0.0,nr60.png,-3.0,3893.51851,0.0,0.0,nr107.png,1.0,747.0,0.083215220158283,0.10297094994683505,nr18.png,-2.0,3797.0,0.02465636152838015,0.9946278698251778,nr113.png,0.0,3893.51851,0.0,0.0,nr85.png,3.0,2133.0,0.09400237832694933,0.2078932984351298,nr92.png,-3.0,3893.51851,0.0,0.0,nr46.png,2.0,547.0,0.06369560061498206,0.07410686636243946,nr3.png,-3.0,0.0,0.18492271146285114,0.18492271146285114,nr7.png,-2.0,3893.51851,0.0,0.0,nr80.png,-2.0,1887.0,0.0544494650418395,0.10565564132274066,nr54.png,-3.0,3893.51851,0.0,0.0,nr100.png,1.0,3893.51851,0.0,0.0,nr39.png,1.0,3155.0,0.07140071359260085,0.3764292922055536,nr79.png,-3.0,3893.51851,0.0,0.0,nr124.png,1.0,3893.51851,0.0,0.0,nr62.png,-1.0,3893.51851,0.0,0.0,nr27.png,-3.0,3893.51851,0.0,0.0,nr120.png,-2.0,3893.51851,0.0,0.0,nr98.png,-3.0,3893.51851,0.0,0.0,nr95.png,-3.0,3893.51851,0.0,0.0,nr94.png
25,26,182,5577.869055,1476.9668480000003,4,0.0,0.0,1.0,16.0,1.0,15.0,0.0,5577.869055,0.0,0.0,nr15.png,-2.0,1948.0,0.06203085740957753,0.09532024289509804,nr80.png,-3.0,2334.0,0.0369316665502109,0.06350441294246385,nr1.png,-3.0,2572.0,0.02904334942298139,0.05389456328130035,nr57.png,1.0,2774.0,0.12495811449270387,0.24858507523989917,nr18.png,1.0,3280.0,0.03119470863949853,0.0757223304876265,nr11.png,-2.0,3010.0,0.0430271843303428,0.09346270968633952,nr106.png,-3.0,5577.869055,0.0,0.0,nr31.png,0.0,5577.869055,0.0,0.0,nr14.png,-2.0,5577.869055,0.0,0.0,nr54.png,-3.0,5577.869055,0.0,0.0,nr46.png,-3.0,5577.869055,0.0,0.0,nr53.png,1.0,0.0,0.07171197388390467,0.07171197388390467,nr62.png,-1.0,520.0,0.046254223155118505,0.05100962424975235,nr90.png,2.0,5577.869055,0.0,0.0,nr55.png,-2.0,3504.0,0.05055694158815279,0.1359777269061956,nr98.png,-3.0,3822.0,0.04410286393860137,0.14010156355309764,nr19.png,3.0,1350.0,0.08892284761604179,0.11731678383307924,nr42.png,-2.0,5577.869055,0.0,0.0,nr4.png,3.0,820.0,0.08246876996649037,0.09668193779242207,nr21.png,-2.0,5577.869055,0.0,0.0,nr113.png,0.0,4108.0,0.03729022641963042,0.14150920402906228,nr20.png,-3.0,5577.869055,0.0,0.0,nr107.png,1.0,4362.0,0.06274797714841658,0.2878599455761295,nr79.png,-3.0,4776.0,0.028684789553561865,0.1995338253824996,nr81.png
25,26,187,5881.1492579999995,1529.654702,0,0.0,0.0,0.0,17.0,5.0,12.0,1.0,1320.0,0.068353987012516,0.08813568187774487,nr18.png,-1.0,1742.0,0.0676738478382621,0.09615502490777782,nr27.png,2.0,5881.1492579999995,0.0,0.0,nr125.png,-3.0,5881.1492579999995,0.0,0.0,nr1.png,3.0,1976.0,0.061552595269977084,0.09269812139917957,nr42.png,-3.0,922.0,0.1074619895321147,0.1274412136276137,nr81.png,1.0,5881.1492579999995,0.0,0.0,nr62.png,-3.0,686.0,0.0323066107770598,0.036572577718998044,nr57.png,0.0,5881.1492579999995,0.0,0.0,nr20.png,1.0,2398.0,0.04488918550075677,0.07579347895978107,nr12.png,-2.0,5881.1492579999995,0.0,0.0,nr98.png,1.0,5881.1492579999995,0.0,0.0,nr79.png,2.0,0.0,0.13364734774088946,0.13364734774088946,nr83.png,-3.0,5881.1492579999995,0.0,0.0,nr53.png,-3.0,2710.0,0.0459093942621376,0.0851426338003041,nr31.png,1.0,4874.0,0.025165149447393946,0.1469494206786181,nr11.png,-3.0,4594.0,0.030946332428552013,0.14139774301140146,nr19.png,-3.0,3310.0,0.0782160050391974,0.17890832224878953,nr95.png,0.0,3676.0,0.1098424766420033,0.2929506915037132,nr14.png,0.0,5881.1492579999995,0.0,0.0,nr15.png,1.0,5881.1492579999995,0.0,0.0,nr88.png,1.0,5881.1492579999995,0.0,0.0,nr75.png,0.0,5881.1492579999995,0.0,0.0,nr85.png,-2.0,5881.1492579999995,0.0,0.0,nr106.png,-2.0,5881.1492579999995,0.0,0.0,nr63.png
25,26,190,4399.655658000001,1553.415419,8,1.0,1.0,1.0,14.0,5.0,9.0,-3.0,4399.655658000001,0.0,0.0,nr7.png,2.0,4399.655658000001,0.0,0.0,nr10.png,-1.0,4399.655658000001,0.0,0.0,nr27.png,1.0,1140.0,0.05318598049247607,0.07178672367607486,nr18.png,-3.0,4399.655658000001,0.0,0.0,nr97.png,-2.0,1636.0,0.04591268401487251,0.07309159497322584,nr48.png,3.0,4399.655658000001,0.0,0.0,nr21.png,1.0,4399.655658000001,0.0,0.0,nr62.png,3.0,694.0,0.169331433619208,0.20104404422781363,nr9.png,2.0,4399.655658000001,0.0,0.0,nr41.png,-1.0,1876.0,0.0518222374029254,0.0903451305954673,nr90.png,-2.0,4399.655658000001,0.0,0.0,nr80.png,-3.0,0.0,0.167285818984882,0.167285818984882,nr95.png,-3.0,486.0,0.10228073171630013,0.11498201153188933,nr31.png,-2.0,4399.655658000001,0.0,0.0,nr65.png,-2.0,4399.655658000001,0.0,0.0,nr54.png,-2.0,3468.0,0.05000391328352451,0.23613874730528375,nr109.png,1.0,4399.655658000001,0.0,0.0,nr79.png,2.0,4399.655658000001,0.0,0.0,nr76.png,1.0,4399.655658000001,0.0,0.0,nr39.png,-2.0,4399.655658000001,0.0,0.0,nr102.png,-3.0,3380.0,0.05454972358202674,0.23537357745922483,nr94.png,-3.0,4399.655658000001,0.0,0.0,nr19.png,-3.0,3946.0,0.07000547859693432,0.6789290391700562,nr53.png,-3.0,4399.655658000001,0.0,0.0,nr50.png
25,26,194,4709.296603000001,1403.616205,16,0.0,0.0,0.0,13.0,3.0,10.0,-3.0,4709.296603000001,0.0,0.0,nr72.png,2.0,4709.296603000001,0.0,0.0,nr52.png,1.0,3120.0,0.04714079802460894,0.13968443623483912,nr12.png,-2.0,4709.296603000001,0.0,0.0,nr28.png,-3.0,3392.0,0.04459264678003548,0.1594174003954369,nr19.png,-3.0,4709.296603000001,0.0,0.0,nr97.png,-2.0,4709.296603000001,0.0,0.0,nr4.png,-2.0,4709.296603000001,0.0,0.0,nr48.png,-2.0,4709.296603000001,0.0,0.0,nr101.png,-3.0,3642.0,0.06030624612157179,0.26609285479005673,nr50.png,-2.0,2462.0,0.0318518905571682,0.06674686367600938,nr99.png,-3.0,1084.0,0.06158032174385852,0.0799934548141577,nr7.png,3.0,0.0,0.19026195959481804,0.19026195959481804,nr92.png,-2.0,4709.296603000001,0.0,0.0,nr80.png,-3.0,3962.0,0.04756548989870451,0.2997471139314142,nr46.png,2.0,4709.296603000001,0.0,0.0,nr29.png,1.0,1412.0,0.17815824118309412,0.25445087325072524,nr18.png,2.0,690.0,0.06964946735167446,0.08160631881587962,nr76.png,-3.0,4709.296603000001,0.0,0.0,nr2.png,-3.0,4709.296603000001,0.0,0.0,nr94.png,-3.0,1996.0,0.04374326303184433,0.07592240368127566,nr57.png,1.0,4709.296603000001,0.0,0.0,nr62.png,2.0,4709.296603000001,0.0,0.0,nr55.png,2.0,4709.296603000001,0.0,0.0,nr83.png,-2.0,4709.296603000001,0.0,0.0,nr102.png
25,27,4,15952.11336,1756.3328940000001,7,0.0,0.0,1.0,57.0,32.0,25.0,-3.0,2150.0,0.06369062061379434,0.0736119153277263,nr84.png,2.0,9644.0,0.027707927471749112,0.07006849350595691,nr54.png,1.0,1920.0,0.03347518839347065,0.03805556485327596,nr75.png,-2.0,1516.0,0.03146918459461098,0.034773902606705494,nr19.png,-1.0,1710.0,0.02143916560031266,0.02401329011749981,nr28.png,-1.0,2406.0,0.04400670833748388,0.051822982824942194,nr97.png,1.0,2688.0,0.03560656742975904,0.042822311946827334,nr96.png,1.0,0.0,0.08575666240125064,0.08575666240125064,nr62.png,-3.0,1214.0,0.04563658642405736,0.04939573894008914,nr52.png,1.0,7146.0,0.015421154203733668,0.02793513891354222,nr42.png,3.0,2922.0,0.013039024692587817,0.01596302305692297,nr55.png,3.0,430.0,0.03823944741576235,0.039298772393451975,nr69.png,-1.0,6410.0,0.017301782765164603,0.028924410095249594,nr49.png,-1.0,956.0,0.05692035779264297,0.06054902215009663,nr121.png,-2.0,6886.0,0.013665900879731461,0.024045585064248524,nr80.png,-1.0,5798.0,0.053785976856924746,0.08449777637700118,nr99.png,-2.0,11702.0,0.016674906578020957,0.06258656592632626,nr56.png,1.0,576.0,0.02783330270917784,0.028875957766742167,nr9.png,-1.0,3920.0,0.009904643756869592,0.013131525216946594,nr8.png,0.0,4284.0,0.033349813156041914,0.04559434619685594,nr10.png,-1.0,5370.0,0.03184531030689717,0.04800553374529339,nr109.png,2.0,5178.0,0.025576548435460717,0.03786854531480445,nr53.png,1.0,4952.0,0.027457176996891652,0.03981777147794775,nr114.png,2.0,4712.0,0.024072045586315968,0.03416335651618375,nr76.png,1.0,10874.0,0.015797279916019855,0.04962472913365605,nr15.png
25,27,9,6939.803017000001,1617.2087530000001,0,1.0,1.0,1.0,21.0,1.0,20.0,3.0,1526.0,0.1536066654037134,0.19690409803471426,nr89.png,-2.0,1064.0,0.05850310145769948,0.06909693855041633,nr48.png,1.0,866.0,0.02305540944145792,0.026342638961483457,nr75.png,3.0,6939.803017000001,0.0,0.0,nr69.png,2.0,3158.0,0.03198938060002287,0.058702158468345186,nr101.png,2.0,6170.0,0.03861781081444202,0.348141010208589,nr112.png,2.0,654.0,0.02507275776758549,0.027681427421351847,nr31.png,-2.0,2770.0,0.02017348326127568,0.03357472749413572,nr120.png,-3.0,2948.0,0.024784565149567266,0.04308829851260167,nr63.png,2.0,3410.0,0.036312269870296225,0.07139208584341236,nr60.png,-1.0,5862.0,0.04063515914056959,0.2616433574150959,nr21.png,-2.0,4306.0,0.025937335621640162,0.06834224079712181,nr30.png,-2.0,0.0,0.12219367003972699,0.12219367003972699,nr106.png,-2.0,6939.803017000001,0.0,0.0,nr74.png,-2.0,3700.0,0.02564914300362194,0.054941611902326326,nr46.png,1.0,5642.0,0.027378298711731284,0.14640126237277798,nr42.png,1.0,6939.803017000001,0.0,0.0,nr114.png,2.0,4526.0,0.024784565149567266,0.07125685020220518,nr111.png,-2.0,4740.0,0.03285395845407754,0.103645643831754,nr107.png,-3.0,6939.803017000001,0.0,0.0,nr84.png,-1.0,5408.0,0.028242876565785956,0.12795378898251633,nr8.png,3.0,5222.0,0.02132625373334858,0.08615656075541746,nr92.png,-1.0,5014.0,0.02305540944145792,0.0830822252263612,nr49.png,-3.0,6522.0,0.04149973699462426,0.6893200582129814,nr29.png,-2.0,6939.803017000001,0.0,0.0,nr80.png
25,27,15,9644.761543999999,1694.709318,13,0.0,0.0,0.0,32.0,11.0,21.0,3.0,2540.0,0.016174583403469164,0.021957105672567246,nr55.png,1.0,2314.0,0.019699813119609878,0.025918180377250043,nr18.png,1.0,1798.0,0.04976794893375127,0.06117173273438269,nr42.png,-2.0,2042.0,0.03649649588475093,0.04629896623257819,nr46.png,1.0,9644.761543999999,0.0,0.0,nr62.png,3.0,2728.0,0.025920806736328787,0.03614408251747012,nr7.png,2.0,1184.0,0.05101214765709505,0.05815079380755091,nr102.png,3.0,992.0,0.05080478120320442,0.056629319727385295,nr87.png,-3.0,808.0,0.014930384680125381,0.01629556249571693,nr72.png,3.0,9644.761543999999,0.0,0.0,nr69.png,-3.0,3008.0,0.02840920418301635,0.041285195826827804,nr81.png,-3.0,9206.0,0.031519700991375806,0.6928592629804418,nr50.png,1.0,1438.0,0.0479016508487356,0.05629504372985838,nr94.png,2.0,0.0,0.08584971191072094,0.08584971191072094,nr60.png,-3.0,9644.761543999999,0.0,0.0,nr27.png,-2.0,3246.0,0.016174583403469164,0.024379717688695297,nr56.png,-1.0,9644.761543999999,0.0,0.0,nr28.png,1.0,3674.0,0.10658635729978397,0.1721723422421775,nr114.png,-1.0,3838.0,0.02218821056629744,0.03685358842074746,nr21.png,-1.0,4880.0,0.023847142197422483,0.04827104103239464,nr8.png,-2.0,6816.0,0.025920806736328787,0.08837789828211837,nr107.png,-1.0,6340.0,0.01410091886456286,0.04115274224457026,nr99.png,-3.0,5472.0,0.041265924324235426,0.09538048024150408,nr29.png,-2.0,4096.0,0.02840920418301635,0.049380388367253295,nr19.png,-3.0,4434.0,0.04168065723201669,0.07714803231840234,nr125.png
25,27,16,5364.742770000001,1724.731299,8,1.0,1.0,0.0,20.0,6.0,14.0,1.0,1722.0,0.038771663231115173,0.05709983194888064,nr62.png,-2.0,1508.0,0.0331795964189351,0.046152935421202586,nr56.png,-2.0,1266.0,0.03728044541453382,0.04879545051323139,nr106.png,-2.0,5364.742770000001,0.0,0.0,nr57.png,-3.0,5364.742770000001,0.0,0.0,nr51.png,0.0,5364.742770000001,0.0,0.0,nr58.png,2.0,5364.742770000001,0.0,0.0,nr101.png,2.0,706.0,0.03429800978137112,0.03949563414079631,nr31.png,3.0,920.0,0.08723624227000915,0.10529293239617551,nr39.png,3.0,5364.742770000001,0.0,0.0,nr3.png,3.0,5364.742770000001,0.0,0.0,nr92.png,-2.0,1982.0,0.06598638838372486,0.10464880839875387,nr88.png,-2.0,0.0,0.16515237318638484,0.16515237318638484,nr79.png,-2.0,528.0,0.025723507336028337,0.028531597929074896,nr85.png,-3.0,5364.742770000001,0.0,0.0,nr50.png,-3.0,5364.742770000001,0.0,0.0,nr52.png,0.0,5364.742770000001,0.0,0.0,nr1.png,1.0,2512.0,0.06076712602569013,0.11427598850771951,nr15.png,3.0,2832.0,0.04399092558914991,0.09317961649930993,nr7.png,1.0,3226.0,0.04697336122231262,0.11782623115541843,nr9.png,-2.0,4340.0,0.020131440523848264,0.10539230249948474,nr120.png,0.0,4078.0,0.040635685501841864,0.16942003101365774,nr45.png,2.0,5364.742770000001,0.0,0.0,nr112.png,-1.0,5364.742770000001,0.0,0.0,nr113.png,3.0,3104.0,0.10624926943142139,0.2521295246694518,nr89.png
